# Time (sec),Drain (A),Drain (V)
89.165,0.000781169,2.0
89.665,0.000780618,2.0
90.185,0.000781262,2.0
90.685,0.00078181,2.0
91.215,0.000781369,2.0
91.725,0.000781672,2.0
92.265,0.000782121,2.0
92.785,0.000782479,2.0
93.335,0.000782634,2.0
93.835,0.000781908,2.0
94.375,0.00078295,2.0
94.905,0.000782361,2.0
95.415,0.000783826,2.0
95.955,0.000785038,2.0
96.505,0.000783767,2.0
97.025,0.000782903,2.0
97.575,0.000784727,2.0
98.115,0.000785953,2.0
98.644,0.000785024,2.0
99.154,0.00078428,2.0
99.664,0.000784409,2.0
100.194,0.000785164,2.0
100.734,0.000785217,2.0
101.254,0.000784318,2.0
101.784,0.000785252,2.0
102.324,0.000784357,2.0
102.854,0.000784045,2.0
103.394,0.000783701,2.0
103.914,0.000786099,2.0
104.444,0.0007853,2.0
104.964,0.000785805,2.0
105.534,0.000785981,2.0
106.034,0.000786582,2.0
106.534,0.000786376,2.0
107.054,0.00078658,2.0
107.594,0.000786254,2.0
108.084,0.00078508,2.0
108.594,0.000786418,2.0
109.124,0.000786033,2.0
109.644,0.000786958,2.0
110.174,0.000785924,2.0
110.694,0.000785898,2.0
111.224,0.000786384,2.0
111.714,0.000786065,2.0
112.224,0.00078614,2.0
112.754,0.000786954,2.0
113.244,0.000788134,2.0
113.734,0.000787448,2.0
114.264,0.000787834,2.0
114.774,0.000787557,2.0
115.303,0.000786604,2.0
115.813,0.000786618,2.0
116.333,0.000787259,2.0
116.883,0.000787816,2.0
117.423,0.000786421,2.0
117.973,0.000786444,2.0
118.533,0.000787419,2.0
119.063,0.000787353,2.0
119.613,0.000786523,2.0
120.153,0.000787107,2.0
120.683,0.000787498,2.0
121.233,0.000788629,2.0
121.783,0.000788375,2.0
122.323,0.00078868,2.0
122.923,0.000788848,2.0
123.483,0.000789474,2.0
124.033,0.000791295,2.0
124.593,0.000789896,2.0
125.143,0.000789092,2.0
125.673,0.000788572,2.0
126.263,0.000787288,2.0
126.823,0.000787745,2.0
127.393,0.000786263,2.0
127.953,0.000785223,2.0
128.533,0.000785912,2.0
129.113,0.000786408,2.0
129.683,0.000787162,2.0
130.253,0.000788513,2.0
130.813,0.000788883,2.0
131.392,0.000789297,2.0
131.922,0.000789313,2.0
132.452,0.000789849,2.0
132.992,0.000789479,2.0
133.582,0.000789783,2.0
134.162,0.000789988,2.0
134.732,0.00079013,2.0
135.312,0.000790718,2.0
135.902,0.000790999,2.0
136.522,0.000790176,2.0
137.112,0.000789326,2.0
137.712,0.000790231,2.0
138.302,0.000789717,2.0
138.922,0.000789834,2.0
139.512,0.000789714,2.0
140.092,0.000790224,2.0
140.702,0.000790775,2.0
141.292,0.000790164,2.0
141.872,0.000790416,2.0
142.432,0.000790851,2.0
143.032,0.000790566,2.0
143.622,0.000790508,2.0
144.212,0.000790982,2.0
144.792,0.000791144,2.0
145.372,0.00079173,2.0
145.942,0.000791888,2.0
146.512,0.000792857,2.0
147.042,0.000792954,2.0
147.492,0.000793079,2.0
147.981,0.000793667,2.0
148.441,0.000793681,2.0
148.901,0.000794488,2.0
149.401,0.000793827,2.0
149.871,0.000793987,2.0
150.351,0.000793719,2.0
150.821,0.000793898,2.0
151.391,0.000794383,2.0
151.841,0.000793749,2.0
152.291,0.000793056,2.0
152.771,0.000793151,2.0
153.281,0.000793376,2.0
153.781,0.000794787,2.0
154.261,0.000794556,2.0
154.731,0.000794207,2.0
155.201,0.000794558,2.0
155.681,0.00079412,2.0
156.151,0.000794688,2.0
156.591,0.000794909,2.0
157.051,0.000795733,2.0
157.541,0.000794588,2.0
158.031,0.000795604,2.0
158.541,0.000795746,2.0
159.031,0.000794909,2.0
159.521,0.000794328,2.0
160.031,0.00079411,2.0
160.531,0.000792797,2.0
160.991,0.000793171,2.0
161.521,0.000792701,2.0
161.991,0.000793139,2.0
162.481,0.000793651,2.0
162.941,0.000793413,2.0
163.411,0.000792137,2.0
163.851,0.000793821,2.0
164.320,0.000795357,2.0
164.810,0.000795624,2.0
165.290,0.000795476,2.0
165.770,0.000795184,2.0
166.250,0.000796144,2.0
166.730,0.000795192,2.0
167.210,0.000795399,2.0
167.700,0.000795624,2.0
168.220,0.000795581,2.0
168.750,0.000795333,2.0
169.240,0.00079641,2.0
169.730,0.00079512,2.0
170.220,0.000795635,2.0
170.680,0.000795624,2.0
171.160,0.00079579,2.0
171.630,0.000795745,2.0
172.160,0.000795295,2.0
172.660,0.000793929,2.0
173.170,0.000794637,2.0
173.670,0.000795304,2.0
174.160,0.000793743,2.0
174.660,0.000797699,2.0
175.140,0.000796174,2.0
175.640,0.000795326,2.0
176.120,0.000795344,2.0
176.640,0.000795726,2.0
177.120,0.000796318,2.0
177.610,0.000795206,2.0
178.100,0.000795338,2.0
178.570,0.000794415,2.0
179.070,0.000795205,2.0
179.530,0.000795097,2.0
180.000,0.000794694,2.0
180.520,0.000793779,2.0
180.999,0.000794567,2.0
181.489,0.000794598,2.0
181.959,0.000794636,2.0
182.399,0.00079675,2.0
182.839,0.000796186,2.0
183.259,0.000795647,2.0
183.709,0.000795503,2.0
184.169,0.000797182,2.0
184.619,0.000796677,2.0
185.079,0.000797691,2.0
185.529,0.000796826,2.0
185.979,0.000796485,2.0
186.419,0.000795597,2.0
186.869,0.000795418,2.0
187.279,0.000795257,2.0
187.719,0.000796041,2.0
188.169,0.000796103,2.0
188.599,0.00079602,2.0
189.039,0.000796998,2.0
189.459,0.000794703,2.0
189.859,0.000795022,2.0
190.289,0.000794736,2.0
190.729,0.000794572,2.0
191.189,0.000794872,2.0
191.619,0.000794381,2.0
192.049,0.00079597,2.0
192.469,0.000796537,2.0
192.909,0.000795549,2.0
193.359,0.000795937,2.0
193.799,0.000796289,2.0
194.249,0.000796238,2.0
194.669,0.00079722,2.0
195.119,0.000796288,2.0
195.559,0.000795339,2.0
196.009,0.000795958,2.0
196.469,0.000796102,2.0
196.909,0.000796708,2.0
197.348,0.000796277,2.0
197.778,0.000796337,2.0
198.238,0.000796447,2.0
198.698,0.000795782,2.0
199.148,0.000795104,2.0
199.638,0.000794497,2.0
200.098,0.000795413,2.0
200.548,0.000795565,2.0
200.988,0.000795165,2.0
201.408,0.0007969,2.0
201.858,0.000796121,2.0
202.318,0.000796292,2.0
202.768,0.000796151,2.0
203.228,0.00079581,2.0
203.668,0.000796064,2.0
204.108,0.000795356,2.0
204.528,0.000796443,2.0
204.988,0.000797226,2.0
205.458,0.000796555,2.0
205.908,0.000796703,2.0
206.368,0.000796187,2.0
206.838,0.000796275,2.0
207.258,0.000796257,2.0
207.678,0.00079684,2.0
208.158,0.000795449,2.0
208.598,0.000796168,2.0
209.058,0.000797986,2.0
209.488,0.000797548,2.0
209.928,0.000796193,2.0
210.388,0.000796876,2.0
210.798,0.000797044,2.0
211.248,0.000797714,2.0
211.728,0.000798197,2.0
212.188,0.000797662,2.0
212.628,0.000798293,2.0
213.088,0.000798211,2.0
213.548,0.000798341,2.0
213.987,0.000798427,2.0
214.407,0.000798448,2.0
214.857,0.000797951,2.0
215.317,0.000797898,2.0
215.747,0.000798362,2.0
216.187,0.000798537,2.0
216.627,0.000797951,2.0
217.107,0.000798601,2.0
217.547,0.000799527,2.0
217.967,0.000799189,2.0
218.437,0.000798391,2.0
218.877,0.000798734,2.0
219.347,0.0007987,2.0
219.797,0.000798233,2.0
220.247,0.000798719,2.0
220.697,0.000798975,2.0
221.117,0.0007998,2.0
221.567,0.000798804,2.0
222.017,0.000798498,2.0
222.497,0.00079865,2.0
222.957,0.000798336,2.0
223.427,0.000797336,2.0
223.867,0.000798559,2.0
224.327,0.000798844,2.0
224.757,0.00079793,2.0
225.187,0.000797026,2.0
225.647,0.000798109,2.0
226.107,0.000798137,2.0
226.557,0.000798337,2.0
226.997,0.000798472,2.0
227.437,0.000797478,2.0
227.837,0.000798074,2.0
228.267,0.000798076,2.0
228.707,0.000797557,2.0
229.167,0.000798815,2.0
229.607,0.000798548,2.0
230.096,0.000798092,2.0
230.546,0.000798134,2.0
230.976,0.000797874,2.0
231.426,0.000797209,2.0
231.876,0.000796608,2.0
232.326,0.000797193,2.0
232.766,0.000796851,2.0
233.226,0.000797089,2.0
233.666,0.000798047,2.0
234.076,0.000796591,2.0
234.526,0.000796348,2.0
234.966,0.000795807,2.0
235.396,0.000796282,2.0
235.876,0.000796858,2.0
236.336,0.000797341,2.0
236.776,0.000796348,2.0
237.196,0.000795022,2.0
237.646,0.000796165,2.0
238.106,0.000796169,2.0
238.566,0.000795625,2.0
239.196,0.000796447,2.0
239.736,0.000797025,2.0
240.286,0.000795678,2.0
240.796,0.000796754,2.0
241.326,0.000796187,2.0
241.856,0.000795271,2.0
242.366,0.000795362,2.0
242.866,0.000796731,2.0
243.356,0.000797141,2.0
243.826,0.000796524,2.0
244.326,0.000796342,2.0
244.796,0.000795935,2.0
245.316,0.000795152,2.0
245.776,0.000795388,2.0
246.256,0.000796859,2.0
246.715,0.000795448,2.0
247.195,0.000796561,2.0
247.645,0.000797281,2.0
248.085,0.000796425,2.0
248.565,0.000796074,2.0
249.045,0.00079615,2.0
249.525,0.000795453,2.0
249.985,0.000795212,2.0
250.435,0.0007951,2.0
250.905,0.000794525,2.0
251.375,0.000794457,2.0
251.855,0.000793374,2.0
252.285,0.000794483,2.0
252.725,0.000794483,2.0
253.185,0.000795213,2.0
253.665,0.000794365,2.0
254.135,0.000794108,2.0
254.595,0.000793052,2.0
255.065,0.000792345,2.0
255.515,0.000792387,2.0
255.975,0.000792725,2.0
256.405,0.000792571,2.0
256.865,0.000793334,2.0
257.355,0.000793564,2.0
257.825,0.00079294,2.0
258.295,0.000792215,2.0
258.785,0.000790589,2.0
259.255,0.000791981,2.0
259.718,0.000791777,2.0
260.166,0.000791432,2.0
260.636,0.000791764,2.0
261.116,0.000791146,2.0
261.596,0.000790575,2.0
262.046,0.000790317,2.0
262.516,0.000791104,2.0
262.996,0.000791327,2.0
263.446,0.000791293,2.0
263.966,0.00079146,2.0
264.446,0.000793076,2.0
264.886,0.000793362,2.0
265.366,0.000792127,2.0
265.815,0.000791751,2.0
266.295,0.000793104,2.0
266.765,0.000793754,2.0
267.235,0.00079327,2.0
267.695,0.000792732,2.0
268.155,0.000793521,2.0
268.615,0.000793629,2.0
269.055,0.000793366,2.0
269.535,0.000794578,2.0
269.995,0.000793109,2.0
270.475,0.000793912,2.0
270.935,0.000793428,2.0
271.455,0.000793961,2.0
271.935,0.000793395,2.0
272.405,0.000792502,2.0
272.905,0.000792152,2.0
273.375,0.000792137,2.0
273.815,0.000792468,2.0
274.265,0.000793863,2.0
274.735,0.00079447,2.0
275.195,0.00079285,2.0
275.645,0.000793216,2.0
276.155,0.000793264,2.0
276.615,0.00079322,2.0
277.075,0.00079304,2.0
277.565,0.000792272,2.0
278.045,0.00079172,2.0
278.555,0.00079174,2.0
279.015,0.00079114,2.0
279.465,0.000790999,2.0
279.925,0.000791007,2.0
280.395,0.000791166,2.0
280.855,0.000791007,2.0
281.315,0.000791252,2.0
281.795,0.00079147,2.0
282.264,0.000791779,2.0
282.744,0.000792319,2.0
283.194,0.000792229,2.0
283.614,0.000791733,2.0
284.094,0.000791347,2.0
284.564,0.000791992,2.0
285.044,0.000790522,2.0
285.514,0.000791504,2.0
286.004,0.000791383,2.0
286.564,0.000791249,2.0
287.134,0.00079118,2.0
287.694,0.000790235,2.0
288.184,0.000789196,2.0
288.654,0.00078894,2.0
289.164,0.000789273,2.0
289.664,0.00078903,2.0
290.144,0.00078976,2.0
290.614,0.000790002,2.0
291.094,0.000790524,2.0
291.634,0.000789682,2.0
292.114,0.000790639,2.0
292.584,0.000789541,2.0
293.034,0.000790006,2.0
293.524,0.000790138,2.0
294.004,0.000789704,2.0
294.484,0.000789622,2.0
294.964,0.000789562,2.0
295.464,0.000788293,2.0
295.944,0.000788115,2.0
296.434,0.000788281,2.0
296.924,0.000789411,2.0
297.394,0.000789933,2.0
297.864,0.000789529,2.0
298.344,0.000789984,2.0
298.813,0.000790632,2.0
299.273,0.000789477,2.0
299.773,0.000790061,2.0
300.273,0.000789336,2.0
300.753,0.000788984,2.0
301.243,0.00078882,2.0
301.723,0.000788699,2.0
302.193,0.000788749,2.0
302.673,0.000789419,2.0
303.143,0.000789325,2.0
303.633,0.000789413,2.0
304.113,0.000789753,2.0
304.603,0.000790064,2.0
305.083,0.000789053,2.0
305.553,0.000787907,2.0
306.013,0.000787714,2.0
306.473,0.000788348,2.0
306.973,0.000787592,2.0
307.473,0.000788732,2.0
307.953,0.000789207,2.0
308.443,0.000787611,2.0
308.913,0.000787482,2.0
309.393,0.000787922,2.0
309.883,0.000787649,2.0
310.363,0.000788407,2.0
310.833,0.000788187,2.0
311.303,0.000787555,2.0
311.783,0.00078781,2.0
312.213,0.000788472,2.0
312.693,0.000787331,2.0
313.183,0.000787581,2.0
313.653,0.000787127,2.0
314.153,0.000787525,2.0
314.623,0.000785762,2.0
315.112,0.000786773,2.0
315.612,0.000787872,2.0
316.092,0.000786983,2.0
316.592,0.000788424,2.0
317.072,0.000787407,2.0
317.532,0.00078788,2.0
318.002,0.00078694,2.0
318.462,0.000786917,2.0
318.942,0.000787393,2.0
319.422,0.000788921,2.0
319.912,0.000788389,2.0
320.392,0.000787878,2.0
320.862,0.000787445,2.0
321.352,0.000787913,2.0
321.822,0.000786254,2.0
322.352,0.000785791,2.0
322.832,0.000786209,2.0
323.332,0.000785916,2.0
323.822,0.00078591,2.0
324.302,0.000786385,2.0
324.792,0.000786674,2.0
325.252,0.000786359,2.0
325.782,0.000786432,2.0
326.372,0.000787144,2.0
326.862,0.000788038,2.0
327.322,0.000788964,2.0
327.802,0.000789188,2.0
328.272,0.000788357,2.0
328.752,0.000787014,2.0
329.252,0.000787195,2.0
329.742,0.000787642,2.0
330.243,0.000788562,2.0
330.723,0.000787218,2.0
331.213,0.000788481,2.0
331.713,0.000788341,2.0
332.183,0.000789124,2.0
332.663,0.000787625,2.0
333.123,0.000789083,2.0
333.603,0.000788915,2.0
334.073,0.000788443,2.0
334.563,0.000788116,2.0
335.063,0.000788184,2.0
335.583,0.000788116,2.0
336.083,0.000786817,2.0
336.573,0.000787472,2.0
337.093,0.000787452,2.0
337.613,0.0007873,2.0
338.093,0.000787021,2.0
338.603,0.00078765,2.0
339.123,0.000787534,2.0
339.643,0.000786024,2.0
340.163,0.000787133,2.0
340.673,0.000786577,2.0
341.163,0.000787183,2.0
341.673,0.000787487,2.0
342.173,0.000787252,2.0
342.693,0.000787851,2.0
343.192,0.000788652,2.0
343.682,0.000788364,2.0
344.212,0.000787382,2.0
344.702,0.000788954,2.0
345.192,0.000788323,2.0
345.712,0.000788377,2.0
346.212,0.000787666,2.0
346.722,0.00078945,2.0
347.212,0.000789559,2.0
347.712,0.00078836,2.0
348.212,0.000789179,2.0
348.712,0.000789119,2.0
349.262,0.000788995,2.0
349.762,0.000790112,2.0
350.282,0.000791112,2.0
350.812,0.000790353,2.0
351.312,0.000790949,2.0
351.862,0.00078898,2.0
352.352,0.000789776,2.0
352.892,0.000789799,2.0
353.392,0.000789224,2.0
353.872,0.000788786,2.0
354.362,0.000788948,2.0
354.872,0.000788931,2.0
355.362,0.000789018,2.0
355.832,0.000787823,2.0
356.312,0.000788218,2.0
356.812,0.000788314,2.0
357.302,0.000788133,2.0
357.822,0.000787973,2.0
358.322,0.000788199,2.0
358.802,0.000787945,2.0
359.302,0.000787507,2.0
359.791,0.0007873,2.0
360.291,0.00078727,2.0
360.811,0.000787311,2.0
361.331,0.00078796,2.0
361.851,0.000788044,2.0
362.361,0.000788498,2.0
362.851,0.000788882,2.0
363.351,0.000788331,2.0
363.851,0.000786141,2.0
364.291,0.000787697,2.0
364.721,0.000787451,2.0
365.181,0.000787817,2.0
365.651,0.000787857,2.0
366.081,0.000787138,2.0
366.521,0.000787609,2.0
366.941,0.000786197,2.0
367.351,0.000786349,2.0
367.791,0.000787381,2.0
368.271,0.000787756,2.0
368.711,0.000786124,2.0
369.161,0.000787799,2.0
369.611,0.000786335,2.0
370.041,0.000787133,2.0
370.441,0.000786618,2.0
370.911,0.000786238,2.0
371.401,0.000784706,2.0
371.871,0.000786358,2.0
372.301,0.000785245,2.0
372.761,0.000785795,2.0
373.221,0.000785882,2.0
373.690,0.000786196,2.0
374.108,0.000786295,2.0
374.548,0.000787309,2.0
374.978,0.00078717,2.0
375.418,0.000786474,2.0
375.868,0.00078601,2.0
376.318,0.000787153,2.0
376.738,0.000787359,2.0
377.208,0.00078727,2.0
377.648,0.000787463,2.0
378.068,0.000786711,2.0
378.498,0.000788265,2.0
378.918,0.000787112,2.0
379.328,0.000786526,2.0
379.788,0.00078676,2.0
380.238,0.000787292,2.0
380.698,0.000786799,2.0
381.148,0.000787284,2.0
381.608,0.000787883,2.0
382.038,0.000788573,2.0
382.488,0.000788319,2.0
382.928,0.000788194,2.0
383.428,0.000786918,2.0
383.888,0.000788666,2.0
384.348,0.000789111,2.0
384.788,0.000787778,2.0
385.248,0.000787889,2.0
385.678,0.000787315,2.0
386.098,0.000789021,2.0
386.548,0.000788308,2.0
386.978,0.000788522,2.0
387.458,0.000787593,2.0
387.908,0.000787568,2.0
388.358,0.00078729,2.0
388.778,0.000787075,2.0
389.228,0.000788008,2.0
389.678,0.000787206,2.0
390.137,0.000787373,2.0
390.597,0.00078793,2.0
391.067,0.000787723,2.0
391.527,0.000786799,2.0
391.977,0.000786407,2.0
392.397,0.000786191,2.0
392.867,0.000786399,2.0
393.327,0.000787728,2.0
393.777,0.000787665,2.0
394.247,0.000786496,2.0
394.687,0.000786084,2.0
395.147,0.000785869,2.0
395.607,0.000785083,2.0
396.037,0.000784353,2.0
396.527,0.000784255,2.0
396.997,0.000784882,2.0
397.457,0.000784836,2.0
397.937,0.000784781,2.0
398.387,0.000785017,2.0
398.907,0.000784506,2.0
399.377,0.000785154,2.0
399.857,0.000785432,2.0
400.287,0.00078475,2.0
400.727,0.0007854,2.0
401.177,0.000786977,2.0
401.627,0.000786875,2.0
402.117,0.000785599,2.0
402.597,0.000785834,2.0
403.077,0.000785452,2.0
403.537,0.000785799,2.0
404.017,0.000785905,2.0
404.477,0.000785633,2.0
404.917,0.000785794,2.0
405.377,0.000787597,2.0
405.847,0.000786874,2.0
406.297,0.000786058,2.0
406.766,0.000785111,2.0
407.216,0.000784483,2.0
407.656,0.000783801,2.0
408.086,0.000784347,2.0
408.526,0.000784225,2.0
408.986,0.000784427,2.0
409.446,0.000785425,2.0
409.916,0.000785477,2.0
410.406,0.000785772,2.0
410.886,0.00078535,2.0
411.336,0.000784997,2.0
411.766,0.000784236,2.0
412.226,0.00078591,2.0
412.686,0.00078428,2.0
413.156,0.000786402,2.0
413.596,0.000785671,2.0
414.076,0.000786322,2.0
414.536,0.000786431,2.0
414.996,0.000786589,2.0
415.426,0.000786198,2.0
415.876,0.000787236,2.0
416.316,0.000786605,2.0
416.776,0.000787985,2.0
417.236,0.000787253,2.0
417.686,0.000787447,2.0
418.156,0.000787626,2.0
418.596,0.000787493,2.0
419.036,0.000787578,2.0
419.496,0.000787987,2.0
419.966,0.000787739,2.0
420.416,0.000788647,2.0
420.876,0.000788146,2.0
421.346,0.00078769,2.0
421.826,0.000788063,2.0
422.256,0.000787916,2.0
422.716,0.000788265,2.0
423.175,0.00078784,2.0
423.655,0.000787915,2.0
424.095,0.000787456,2.0
424.565,0.000786666,2.0
425.025,0.000785642,2.0
425.485,0.000786136,2.0
425.905,0.000785924,2.0
426.345,0.000785893,2.0
426.795,0.000786049,2.0
427.265,0.000786096,2.0
427.725,0.000785859,2.0
428.195,0.000785804,2.0
428.635,0.000786558,2.0
429.095,0.000786151,2.0
429.575,0.000786164,2.0
429.995,0.000785898,2.0
430.455,0.000785587,2.0
430.915,0.000786505,2.0
431.365,0.000786451,2.0
431.815,0.000786343,2.0
432.275,0.00078752,2.0
432.735,0.000786756,2.0
433.155,0.000786083,2.0
433.585,0.000785599,2.0
434.045,0.00078571,2.0
434.515,0.000786726,2.0
434.975,0.000786805,2.0
435.455,0.000786425,2.0
435.925,0.000787575,2.0
436.375,0.000787171,2.0
436.815,0.000786138,2.0
437.255,0.000786219,2.0
437.725,0.00078553,2.0
438.185,0.000786295,2.0
438.685,0.000785909,2.0
439.145,0.000786575,2.0
439.604,0.000787297,2.0
440.074,0.000786717,2.0
440.544,0.000787045,2.0
441.004,0.000787525,2.0
441.424,0.000787374,2.0
441.894,0.000786338,2.0
442.354,0.000786731,2.0
442.824,0.000787274,2.0
443.264,0.00078824,2.0
443.724,0.000787684,2.0
444.194,0.000786792,2.0
444.684,0.00078702,2.0
445.114,0.000786887,2.0
445.554,0.000786221,2.0
446.024,0.0007868,2.0
446.484,0.00078692,2.0
446.944,0.000787609,2.0
447.404,0.00078694,2.0
447.844,0.000787082,2.0
448.324,0.000787749,2.0
448.774,0.000788136,2.0
449.234,0.000787545,2.0
449.674,0.000789003,2.0
450.134,0.000789347,2.0
450.614,0.000789121,2.0
451.074,0.000789407,2.0
451.534,0.000788908,2.0
451.984,0.000789347,2.0
452.474,0.000790199,2.0
452.944,0.00078999,2.0
453.374,0.000791091,2.0
453.834,0.00078977,2.0
454.274,0.00079093,2.0
454.754,0.000791774,2.0
455.204,0.000791665,2.0
455.664,0.000790302,2.0
456.113,0.000790741,2.0
456.563,0.000790989,2.0
456.973,0.000790579,2.0
457.453,0.000791118,2.0
457.903,0.00079145,2.0
458.353,0.000792805,2.0
458.793,0.000792537,2.0
459.253,0.000793161,2.0
459.703,0.000793308,2.0
460.183,0.000792552,2.0
460.613,0.000792412,2.0
461.083,0.000792602,2.0
461.543,0.000793732,2.0
462.023,0.000792569,2.0
462.473,0.000791924,2.0
462.933,0.000791091,2.0
463.393,0.000790904,2.0
463.843,0.00079181,2.0
464.263,0.000792353,2.0
464.733,0.000792276,2.0
465.243,0.00079267,2.0
465.693,0.000792402,2.0
466.163,0.000792797,2.0
466.653,0.000793048,2.0
467.113,0.000793346,2.0
467.563,0.000792631,2.0
468.013,0.000793551,2.0
468.463,0.000792086,2.0
468.903,0.00079327,2.0
469.353,0.000794381,2.0
469.803,0.000793676,2.0
470.263,0.000793487,2.0
470.713,0.000793684,2.0
471.183,0.000793949,2.0
471.633,0.000794333,2.0
472.043,0.000794771,2.0
472.513,0.000794938,2.0
472.973,0.000797452,2.0
473.423,0.000795989,2.0
473.873,0.000796076,2.0
474.333,0.000794835,2.0
474.783,0.000794724,2.0
475.363,0.000795182,2.0
475.833,0.000794361,2.0
476.272,0.000794893,2.0
476.752,0.000795436,2.0
477.262,0.000795329,2.0
477.752,0.000795027,2.0
478.252,0.00079376,2.0
478.712,0.000794914,2.0
479.202,0.000794685,2.0
479.662,0.000795631,2.0
480.132,0.000796641,2.0
480.602,0.000795995,2.0
481.062,0.000795611,2.0
481.542,0.000795428,2.0
481.972,0.000794964,2.0
482.432,0.000794455,2.0
482.902,0.000794308,2.0
