# Time (sec),Drain (A),Drain (V)
153.961,0.000529941,2.0
154.481,0.000530027,2.0
155.021,0.000530096,2.0
155.501,0.00053028,2.0
156.021,0.000530024,2.0
156.540,0.000530237,2.0
157.090,0.000530285,2.0
157.610,0.00053049,2.0
158.130,0.000530388,2.0
158.670,0.000530333,2.0
159.210,0.000530388,2.0
159.720,0.000530469,2.0
160.240,0.000530149,2.0
160.770,0.000530488,2.0
161.290,0.000530494,2.0
161.800,0.000530617,2.0
162.320,0.000530777,2.0
162.850,0.000530593,2.0
163.380,0.000530574,2.0
163.890,0.000530638,2.0
164.420,0.000531169,2.0
164.940,0.000531141,2.0
165.490,0.000530901,2.0
166.030,0.000531175,2.0
166.550,0.000531228,2.0
167.070,0.00053133,2.0
167.620,0.000531548,2.0
168.140,0.000531281,2.0
168.690,0.000531503,2.0
169.270,0.000531335,2.0
169.790,0.000531238,2.0
170.330,0.000531502,2.0
170.860,0.000531428,2.0
171.420,0.000531476,2.0
171.940,0.00053148,2.0
172.480,0.000531588,2.0
173.009,0.000531812,2.0
173.539,0.000531906,2.0
174.079,0.00053159,2.0
174.609,0.000531837,2.0
175.139,0.00053184,2.0
175.669,0.000531783,2.0
176.219,0.000531685,2.0
176.769,0.000531963,2.0
177.299,0.000532033,2.0
177.839,0.000531877,2.0
178.369,0.000532173,2.0
178.909,0.000532199,2.0
179.459,0.000532274,2.0
179.999,0.000532246,2.0
180.519,0.000532216,2.0
181.079,0.000532256,2.0
181.589,0.000532016,2.0
182.119,0.000532228,2.0
182.599,0.000532118,2.0
183.069,0.000532201,2.0
183.559,0.000532523,2.0
184.039,0.000532442,2.0
184.559,0.0005326,2.0
185.079,0.0005326,2.0
185.569,0.000532699,2.0
186.059,0.00053246,2.0
186.549,0.000532659,2.0
187.039,0.000532862,2.0
187.539,0.000532834,2.0
188.019,0.000532641,2.0
188.509,0.000532773,2.0
189.009,0.000532675,2.0
189.508,0.000532731,2.0
189.988,0.00053298,2.0
190.468,0.000532746,2.0
190.958,0.000532851,2.0
191.448,0.000533136,2.0
191.938,0.000533159,2.0
192.438,0.000533061,2.0
192.948,0.000533197,2.0
193.438,0.000533233,2.0
193.918,0.000533187,2.0
194.398,0.000533096,2.0
194.898,0.000533291,2.0
195.368,0.000532982,2.0
195.838,0.00053305,2.0
196.348,0.000532968,2.0
196.828,0.000533077,2.0
197.318,0.000533289,2.0
197.798,0.000533426,2.0
198.308,0.000533249,2.0
198.808,0.000533451,2.0
199.318,0.000533406,2.0
199.858,0.000533304,2.0
200.358,0.000533402,2.0
200.878,0.00053342,2.0
201.388,0.000533403,2.0
201.918,0.000533501,2.0
202.408,0.000533444,2.0
202.898,0.00053357,2.0
203.388,0.000533532,2.0
203.898,0.0005339,2.0
204.398,0.000533931,2.0
204.888,0.000533862,2.0
205.378,0.000533872,2.0
205.887,0.000533729,2.0
206.387,0.000533757,2.0
206.887,0.000533812,2.0
207.387,0.000533708,2.0
207.897,0.000534117,2.0
208.387,0.000533581,2.0
208.867,0.000533725,2.0
209.367,0.000533853,2.0
209.867,0.000533805,2.0
210.357,0.000534071,2.0
210.857,0.000533978,2.0
211.377,0.000533907,2.0
211.877,0.000534009,2.0
212.387,0.000534112,2.0
212.887,0.000533854,2.0
213.397,0.000533789,2.0
213.897,0.000533899,2.0
214.387,0.000533936,2.0
214.917,0.000533999,2.0
215.407,0.000533955,2.0
215.887,0.000534053,2.0
216.367,0.000533785,2.0
216.867,0.000533922,2.0
217.367,0.000534133,2.0
217.867,0.000534177,2.0
218.367,0.000534494,2.0
218.847,0.000534474,2.0
219.347,0.000534348,2.0
219.847,0.000534487,2.0
220.357,0.000534378,2.0
220.847,0.000534323,2.0
221.347,0.000534433,2.0
221.847,0.0005343,2.0
222.337,0.000534178,2.0
222.836,0.000534494,2.0
223.336,0.000534669,2.0
223.856,0.000534418,2.0
224.376,0.000534151,2.0
224.866,0.00053408,2.0
225.376,0.000534286,2.0
225.886,0.000534165,2.0
226.376,0.000533974,2.0
226.886,0.000533824,2.0
227.396,0.000533746,2.0
227.896,0.000533674,2.0
228.386,0.000533526,2.0
228.886,0.000533007,2.0
229.396,0.000532602,2.0
229.896,0.000532166,2.0
230.446,0.000531456,2.0
230.946,0.000531394,2.0
231.436,0.000530826,2.0
231.946,0.000529925,2.0
232.456,0.000529884,2.0
232.946,0.000529536,2.0
233.446,0.000528669,2.0
233.966,0.000528177,2.0
234.456,0.000528246,2.0
234.956,0.000528251,2.0
235.456,0.00052775,2.0
235.956,0.00052723,2.0
236.446,0.000527176,2.0
236.946,0.000527161,2.0
237.466,0.000526811,2.0
237.966,0.000526696,2.0
238.456,0.000526783,2.0
238.985,0.000526474,2.0
239.805,0.000526053,2.0
240.515,0.000526166,2.0
241.175,0.000525966,2.0
241.745,0.000526113,2.0
242.335,0.000526129,2.0
242.915,0.000525783,2.0
243.445,0.000525819,2.0
243.945,0.000525525,2.0
244.455,0.000525646,2.0
244.975,0.000525451,2.0
245.505,0.000525326,2.0
245.985,0.000525374,2.0
246.495,0.000525346,2.0
246.995,0.000525224,2.0
247.505,0.000525385,2.0
248.015,0.000525144,2.0
248.535,0.000525074,2.0
249.015,0.000524898,2.0
249.515,0.000524667,2.0
250.015,0.000524613,2.0
250.545,0.000524813,2.0
251.065,0.000524245,2.0
251.585,0.000524327,2.0
252.065,0.000524323,2.0
252.575,0.000524118,2.0
253.085,0.000524116,2.0
253.585,0.000524216,2.0
254.095,0.000524051,2.0
254.605,0.000523847,2.0
255.125,0.000523827,2.0
255.644,0.000523564,2.0
256.144,0.000523707,2.0
256.684,0.000523754,2.0
257.164,0.000523723,2.0
257.654,0.000523309,2.0
258.164,0.000523264,2.0
258.664,0.000523298,2.0
259.164,0.000523338,2.0
259.694,0.000523282,2.0
260.194,0.000523382,2.0
260.754,0.000523225,2.0
261.274,0.000522915,2.0
261.794,0.000522896,2.0
262.284,0.000523075,2.0
262.764,0.000522987,2.0
263.294,0.000522865,2.0
263.824,0.000522805,2.0
264.334,0.000522752,2.0
264.854,0.000523012,2.0
265.354,0.000522774,2.0
265.864,0.000522734,2.0
266.374,0.000522771,2.0
266.894,0.00052265,2.0
267.394,0.000522574,2.0
267.884,0.000522294,2.0
268.394,0.000522135,2.0
268.914,0.000522231,2.0
269.414,0.000522293,2.0
269.924,0.000522306,2.0
270.424,0.000522389,2.0
270.954,0.000522125,2.0
271.474,0.000522006,2.0
271.983,0.000522043,2.0
272.493,0.000521989,2.0
273.003,0.000521799,2.0
273.533,0.000522048,2.0
274.023,0.000521859,2.0
274.543,0.000521837,2.0
275.103,0.000521989,2.0
275.623,0.000521699,2.0
276.163,0.000521815,2.0
276.683,0.000521848,2.0
277.213,0.000521809,2.0
277.733,0.000521589,2.0
278.253,0.000521456,2.0
278.763,0.000521554,2.0
279.273,0.000521234,2.0
279.783,0.000521272,2.0
280.293,0.000521294,2.0
280.783,0.00052135,2.0
281.293,0.000521269,2.0
281.793,0.0005212,2.0
282.313,0.000521281,2.0
282.813,0.00052104,2.0
283.313,0.000521326,2.0
283.813,0.000520917,2.0
284.303,0.000520921,2.0
284.833,0.000520759,2.0
285.413,0.000520659,2.0
286.023,0.000520756,2.0
286.593,0.000520806,2.0
287.123,0.00052076,2.0
287.663,0.000520812,2.0
288.212,0.000520664,2.0
288.742,0.000520439,2.0
289.272,0.000520456,2.0
289.792,0.000520448,2.0
290.312,0.000520432,2.0
290.842,0.000520279,2.0
291.412,0.000520457,2.0
291.962,0.000520395,2.0
292.502,0.00052047,2.0
293.002,0.000520551,2.0
293.532,0.000520748,2.0
294.082,0.000520387,2.0
294.622,0.000520642,2.0
295.142,0.000520126,2.0
295.662,0.000520222,2.0
296.182,0.000520431,2.0
296.712,0.000520219,2.0
297.242,0.000520139,2.0
297.762,0.000520413,2.0
298.292,0.000520231,2.0
298.842,0.000520179,2.0
299.362,0.000520282,2.0
299.892,0.000520134,2.0
300.432,0.000520048,2.0
300.962,0.000520166,2.0
301.492,0.000520262,2.0
302.022,0.000520422,2.0
302.562,0.000519801,2.0
303.072,0.000519966,2.0
303.602,0.000520145,2.0
304.142,0.000520152,2.0
304.651,0.000520231,2.0
305.201,0.000520011,2.0
305.741,0.000519714,2.0
306.251,0.000519924,2.0
306.811,0.000519614,2.0
307.301,0.00051946,2.0
307.811,0.000519546,2.0
308.351,0.000519234,2.0
308.851,0.00051921,2.0
309.351,0.000519453,2.0
309.881,0.000519409,2.0
310.381,0.000519311,2.0
310.891,0.000519286,2.0
311.411,0.000518967,2.0
311.931,0.000519059,2.0
312.431,0.000519018,2.0
312.941,0.000518982,2.0
313.501,0.000518848,2.0
314.031,0.000518823,2.0
314.581,0.000518724,2.0
315.091,0.000519117,2.0
315.611,0.000518881,2.0
316.121,0.00051888,2.0
316.651,0.000518862,2.0
317.171,0.000518781,2.0
317.681,0.000518399,2.0
318.201,0.000518848,2.0
318.721,0.000518928,2.0
319.271,0.000518566,2.0
319.811,0.000518653,2.0
320.341,0.000518805,2.0
320.891,0.000518394,2.0
321.430,0.000518444,2.0
322.000,0.000518341,2.0
322.530,0.000518461,2.0
323.070,0.000518569,2.0
323.610,0.000518588,2.0
324.140,0.000518755,2.0
324.680,0.00051864,2.0
325.190,0.000518612,2.0
325.690,0.000518712,2.0
326.210,0.000518647,2.0
326.750,0.00051878,2.0
327.280,0.000518978,2.0
327.830,0.000518866,2.0
328.370,0.000518547,2.0
328.890,0.000518486,2.0
329.410,0.000518504,2.0
329.950,0.000518341,2.0
330.510,0.000518519,2.0
331.050,0.000518304,2.0
331.590,0.000518298,2.0
332.140,0.000518329,2.0
332.680,0.000518594,2.0
333.200,0.000518199,2.0
333.730,0.000517993,2.0
334.270,0.000518116,2.0
334.800,0.00051827,2.0
335.370,0.000518171,2.0
335.940,0.000517867,2.0
336.460,0.000517844,2.0
336.980,0.000517825,2.0
337.569,0.000517758,2.0
338.119,0.000517882,2.0
338.659,0.000517724,2.0
339.189,0.000517943,2.0
339.759,0.000517805,2.0
340.339,0.000517666,2.0
340.889,0.000517555,2.0
341.449,0.000517595,2.0
342.009,0.000517669,2.0
342.539,0.000517651,2.0
343.049,0.000517683,2.0
343.599,0.000517708,2.0
344.159,0.000517836,2.0
344.699,0.000517969,2.0
345.229,0.000517807,2.0
345.779,0.000517726,2.0
346.319,0.000517608,2.0
346.879,0.000517787,2.0
347.429,0.000517901,2.0
347.969,0.000517977,2.0
348.509,0.00051801,2.0
349.069,0.000518087,2.0
349.619,0.000517861,2.0
350.169,0.000517741,2.0
350.709,0.000517923,2.0
351.249,0.000517673,2.0
351.769,0.0005176,2.0
352.299,0.000517715,2.0
352.889,0.000517275,2.0
353.429,0.000517024,2.0
353.988,0.000517155,2.0
354.538,0.00051722,2.0
355.088,0.000517439,2.0
355.648,0.00051698,2.0
356.208,0.000516899,2.0
356.748,0.000517125,2.0
357.298,0.000516858,2.0
357.858,0.000517094,2.0
358.418,0.000516971,2.0
358.948,0.000517131,2.0
359.508,0.000516949,2.0
360.078,0.00051693,2.0
360.638,0.000517168,2.0
361.178,0.000517226,2.0
361.718,0.000517428,2.0
362.258,0.000517334,2.0
362.808,0.00051739,2.0
363.368,0.000517102,2.0
363.928,0.000517234,2.0
364.418,0.000517282,2.0
364.898,0.000517163,2.0
365.408,0.000517141,2.0
365.888,0.000517104,2.0
366.388,0.000517207,2.0
366.928,0.000517117,2.0
367.498,0.000517358,2.0
368.068,0.000517306,2.0
368.558,0.000517021,2.0
369.048,0.00051713,2.0
369.568,0.000516913,2.0
370.108,0.000516953,2.0
370.597,0.000516869,2.0
371.087,0.000516901,2.0
371.597,0.000516831,2.0
372.097,0.000516973,2.0
372.597,0.00051711,2.0
373.097,0.000517256,2.0
373.587,0.000516942,2.0
374.067,0.000516816,2.0
374.577,0.000516846,2.0
375.057,0.000516818,2.0
375.557,0.000516903,2.0
376.067,0.000516527,2.0
376.567,0.000516562,2.0
377.057,0.000516571,2.0
377.587,0.000516841,2.0
378.067,0.000516431,2.0
378.567,0.000516753,2.0
379.067,0.000516624,2.0
379.577,0.000516461,2.0
380.057,0.000516392,2.0
380.567,0.000516402,2.0
381.067,0.000516385,2.0
381.567,0.000516468,2.0
382.067,0.000516623,2.0
382.557,0.000516535,2.0
383.107,0.00051656,2.0
383.607,0.000516256,2.0
384.147,0.000516173,2.0
384.747,0.000516462,2.0
385.277,0.000516517,2.0
385.777,0.000516416,2.0
386.267,0.000516231,2.0
386.767,0.000516326,2.0
387.286,0.000515804,2.0
387.776,0.000516328,2.0
388.266,0.000516491,2.0
388.796,0.000516388,2.0
389.306,0.000516278,2.0
389.816,0.000516338,2.0
390.336,0.000516496,2.0
390.826,0.000516564,2.0
391.336,0.000516434,2.0
391.836,0.000516335,2.0
392.336,0.000516728,2.0
392.856,0.000516452,2.0
393.356,0.000516696,2.0
393.876,0.000516242,2.0
394.366,0.000516307,2.0
394.876,0.000516336,2.0
395.376,0.000516369,2.0
395.886,0.000516446,2.0
396.416,0.00051639,2.0
396.926,0.000516368,2.0
397.426,0.000516496,2.0
397.936,0.000516462,2.0
398.466,0.000516336,2.0
398.966,0.000516347,2.0
399.486,0.000516533,2.0
399.996,0.00051638,2.0
400.506,0.000516468,2.0
401.006,0.000516236,2.0
401.516,0.000516393,2.0
402.026,0.000516374,2.0
402.566,0.00051659,2.0
403.076,0.000516589,2.0
403.595,0.000516664,2.0
404.105,0.000516387,2.0
404.635,0.000516672,2.0
405.155,0.000516531,2.0
405.655,0.000516497,2.0
406.165,0.000516593,2.0
406.685,0.000516674,2.0
407.195,0.000516316,2.0
407.685,0.000516275,2.0
408.195,0.000516419,2.0
408.715,0.000516572,2.0
409.225,0.000516522,2.0
409.725,0.000516624,2.0
410.225,0.000516685,2.0
410.715,0.00051636,2.0
411.215,0.000516243,2.0
411.715,0.000516584,2.0
412.205,0.000516257,2.0
412.725,0.000516272,2.0
413.245,0.000516319,2.0
413.795,0.000516771,2.0
414.315,0.000516323,2.0
414.845,0.000516566,2.0
415.365,0.000516459,2.0
415.875,0.000516336,2.0
416.405,0.000516553,2.0
416.885,0.000516411,2.0
417.355,0.000516276,2.0
417.875,0.000516428,2.0
418.395,0.000516338,2.0
418.895,0.000516207,2.0
419.395,0.000516037,2.0
419.884,0.000516422,2.0
420.394,0.00051616,2.0
420.914,0.000516415,2.0
421.424,0.000516257,2.0
421.904,0.000516033,2.0
422.404,0.000516247,2.0
422.914,0.000515859,2.0
423.434,0.000515977,2.0
423.934,0.000515707,2.0
424.454,0.000515906,2.0
424.964,0.000515753,2.0
425.464,0.000515747,2.0
425.964,0.000515722,2.0
426.464,0.000515804,2.0
426.974,0.000515846,2.0
427.474,0.000515977,2.0
427.964,0.000516222,2.0
428.464,0.0005162,2.0
429.024,0.000516016,2.0
429.524,0.000516112,2.0
430.044,0.000516117,2.0
430.574,0.00051635,2.0
431.074,0.000516567,2.0
431.594,0.000516676,2.0
432.094,0.000516709,2.0
432.574,0.000516752,2.0
433.074,0.000517026,2.0
433.604,0.00051705,2.0
434.104,0.000517075,2.0
434.614,0.000517229,2.0
435.124,0.000517347,2.0
435.614,0.000517465,2.0
436.104,0.000517737,2.0
436.623,0.000517807,2.0
437.153,0.00051807,2.0
437.653,0.000518037,2.0
438.153,0.000518209,2.0
438.663,0.000518261,2.0
439.173,0.000518696,2.0
439.673,0.000518423,2.0
440.193,0.000518606,2.0
440.683,0.000518788,2.0
441.213,0.00051868,2.0
441.703,0.000518793,2.0
442.183,0.000519099,2.0
442.683,0.000519278,2.0
443.183,0.00051948,2.0
443.703,0.00051933,2.0
444.223,0.000519625,2.0
444.693,0.000519674,2.0
445.223,0.000520045,2.0
445.743,0.000520105,2.0
446.243,0.000520021,2.0
446.703,0.000520365,2.0
447.203,0.000520492,2.0
447.703,0.000520503,2.0
448.223,0.000520817,2.0
448.743,0.000521322,2.0
449.233,0.000521295,2.0
449.763,0.000521908,2.0
450.263,0.000521585,2.0
450.773,0.000522071,2.0
451.283,0.000522127,2.0
451.783,0.000522398,2.0
452.293,0.000522531,2.0
452.792,0.00052287,2.0
453.322,0.00052315,2.0
453.812,0.000523356,2.0
454.312,0.000523419,2.0
454.822,0.000523354,2.0
455.342,0.000523536,2.0
455.842,0.00052384,2.0
456.342,0.000523939,2.0
456.852,0.000524133,2.0
457.362,0.000524542,2.0
457.872,0.000524526,2.0
458.382,0.000524627,2.0
458.902,0.000524766,2.0
459.462,0.000525316,2.0
459.942,0.000525368,2.0
460.452,0.000525758,2.0
460.972,0.000525764,2.0
461.462,0.000525996,2.0
461.952,0.000525885,2.0
462.442,0.000526083,2.0
462.962,0.000525981,2.0
463.462,0.00052608,2.0
463.962,0.000526265,2.0
464.472,0.000526344,2.0
464.982,0.000526309,2.0
465.482,0.000526559,2.0
465.992,0.000526855,2.0
466.492,0.000526854,2.0
467.002,0.000526841,2.0
467.502,0.000526966,2.0
468.002,0.000527147,2.0
468.512,0.000527022,2.0
469.021,0.000527022,2.0
469.521,0.000527346,2.0
470.021,0.000527632,2.0
470.521,0.000527364,2.0
471.031,0.000527607,2.0
471.531,0.00052753,2.0
472.041,0.000528022,2.0
472.571,0.000528013,2.0
473.081,0.000528053,2.0
473.611,0.000528272,2.0
474.131,0.000528017,2.0
474.681,0.000528049,2.0
475.211,0.000528021,2.0
475.721,0.000528532,2.0
476.211,0.000528131,2.0
476.741,0.000528281,2.0
477.281,0.000528455,2.0
477.811,0.000528786,2.0
478.351,0.000528939,2.0
478.861,0.000528979,2.0
479.371,0.000529138,2.0
479.881,0.000529543,2.0
480.381,0.000529727,2.0
480.921,0.00052963,2.0
481.431,0.00052977,2.0
481.951,0.000529816,2.0
482.461,0.000529752,2.0
482.991,0.000529867,2.0
483.511,0.00053007,2.0
484.041,0.000529941,2.0
484.551,0.000530003,2.0
485.071,0.00053015,2.0
485.590,0.000530156,2.0
486.110,0.000530068,2.0
486.630,0.0005301,2.0
487.170,0.000530208,2.0
487.700,0.000530283,2.0
488.220,0.000530231,2.0
488.740,0.000530405,2.0
489.270,0.000530509,2.0
489.840,0.000530492,2.0
490.370,0.00053045,2.0
490.900,0.000530685,2.0
491.420,0.000530761,2.0
491.980,0.000530924,2.0
492.510,0.000531075,2.0
493.040,0.0005309,2.0
493.570,0.0005311,2.0
494.070,0.000530877,2.0
494.570,0.000530893,2.0
495.110,0.00053095,2.0
495.610,0.000531129,2.0
496.100,0.00053089,2.0
496.620,0.000531285,2.0
497.110,0.000531404,2.0
497.610,0.000531511,2.0
498.130,0.000531424,2.0
498.640,0.000531611,2.0
499.160,0.000531583,2.0
499.690,0.000531504,2.0
500.170,0.000531728,2.0
500.690,0.000531539,2.0
501.210,0.000531805,2.0
501.740,0.000531626,2.0
502.229,0.000531973,2.0
502.719,0.000531778,2.0
503.249,0.000532051,2.0
503.759,0.000532227,2.0
504.279,0.000532073,2.0
504.809,0.000532151,2.0
505.359,0.000532299,2.0
505.869,0.000532147,2.0
506.379,0.000532041,2.0
506.919,0.000531989,2.0
507.439,0.000531995,2.0
507.979,0.000532006,2.0
508.549,0.000532174,2.0
509.079,0.000532355,2.0
509.619,0.000531957,2.0
510.159,0.000532128,2.0
510.689,0.000532031,2.0
511.229,0.000532231,2.0
511.769,0.000532359,2.0
