# Time (sec),Drain (A),Drain (V)
446.003,0.000528955,2.0
446.443,0.000529041,2.0
446.873,0.000528895,2.0
447.313,0.000529077,2.0
447.723,0.00052936,2.0
448.163,0.000529313,2.0
448.613,0.000529546,2.0
449.043,0.000529537,2.0
449.493,0.000529509,2.0
449.913,0.000529911,2.0
450.353,0.00053,2.0
450.793,0.000530032,2.0
451.243,0.00053039,2.0
451.693,0.000530217,2.0
452.163,0.000530226,2.0
452.612,0.000530238,2.0
453.052,0.000530546,2.0
453.512,0.000530381,2.0
453.932,0.000530468,2.0
454.342,0.000530552,2.0
454.772,0.000530829,2.0
455.212,0.000530838,2.0
455.672,0.000531081,2.0
456.102,0.000531342,2.0
456.532,0.00053193,2.0
456.972,0.000531849,2.0
457.402,0.000531659,2.0
457.882,0.000532098,2.0
458.572,0.000532532,2.0
459.222,0.000532725,2.0
459.852,0.000533004,2.0
460.422,0.000533323,2.0
461.012,0.00053364,2.0
461.532,0.000533667,2.0
462.012,0.000533921,2.0
462.602,0.00053434,2.0
463.152,0.000534494,2.0
463.622,0.000534679,2.0
464.172,0.000534786,2.0
464.712,0.000535178,2.0
465.142,0.000535225,2.0
465.652,0.000535375,2.0
466.172,0.000535502,2.0
466.672,0.000535738,2.0
467.142,0.00053584,2.0
467.642,0.000536251,2.0
468.082,0.000536138,2.0
468.522,0.000536468,2.0
469.001,0.000536507,2.0
469.451,0.00053689,2.0
469.891,0.000537198,2.0
470.391,0.000537488,2.0
470.901,0.000537595,2.0
471.431,0.000537662,2.0
471.941,0.000537832,2.0
472.411,0.000537916,2.0
472.871,0.000538148,2.0
473.341,0.000538265,2.0
473.781,0.000538361,2.0
474.211,0.000538459,2.0
474.651,0.000538583,2.0
475.111,0.000538664,2.0
475.551,0.000538919,2.0
475.991,0.00053867,2.0
476.441,0.000539045,2.0
476.881,0.000539439,2.0
477.311,0.000539396,2.0
477.761,0.00053936,2.0
478.231,0.000539503,2.0
478.681,0.000539608,2.0
479.131,0.000539821,2.0
479.591,0.000540116,2.0
480.031,0.000540237,2.0
480.481,0.000540168,2.0
480.931,0.000540209,2.0
481.371,0.000540483,2.0
481.841,0.000540609,2.0
482.271,0.000540614,2.0
482.721,0.00054089,2.0
483.181,0.000541188,2.0
483.631,0.000540962,2.0
484.081,0.000540953,2.0
484.541,0.000541254,2.0
484.991,0.000541068,2.0
485.440,0.00054135,2.0
485.940,0.000541167,2.0
486.380,0.000541416,2.0
486.840,0.000541288,2.0
487.280,0.000541433,2.0
487.740,0.000541523,2.0
488.190,0.00054168,2.0
488.700,0.000541778,2.0
489.150,0.000541521,2.0
489.610,0.000541911,2.0
490.080,0.000541768,2.0
490.540,0.000542183,2.0
491.000,0.00054225,2.0
491.460,0.000542017,2.0
491.900,0.000542119,2.0
492.350,0.000542082,2.0
492.820,0.000542232,2.0
493.280,0.000542091,2.0
493.740,0.000542504,2.0
494.220,0.00054239,2.0
494.670,0.000542598,2.0
495.110,0.000542699,2.0
495.730,0.000542574,2.0
496.260,0.000542917,2.0
496.740,0.000542893,2.0
497.190,0.000542959,2.0
497.640,0.000543108,2.0
498.120,0.000543363,2.0
498.700,0.000543302,2.0
499.130,0.000543474,2.0
499.570,0.000543393,2.0
500.010,0.000543389,2.0
500.470,0.000543506,2.0
500.930,0.000543455,2.0
501.380,0.000543646,2.0
501.829,0.00054379,2.0
502.289,0.000543805,2.0
502.739,0.000543896,2.0
503.189,0.000543652,2.0
503.659,0.000544052,2.0
504.119,0.000543855,2.0
504.579,0.000543976,2.0
505.029,0.000544202,2.0
505.479,0.000544236,2.0
505.909,0.000544128,2.0
506.359,0.000544351,2.0
506.799,0.00054442,2.0
507.269,0.000544039,2.0
507.709,0.000544397,2.0
508.149,0.000544457,2.0
508.599,0.000544358,2.0
509.049,0.000544462,2.0
509.509,0.000544769,2.0
509.979,0.000544475,2.0
510.429,0.000544609,2.0
510.869,0.000544437,2.0
511.339,0.000544537,2.0
511.789,0.000544437,2.0
512.259,0.000544584,2.0
512.709,0.000544779,2.0
513.159,0.000544885,2.0
513.619,0.000544856,2.0
514.079,0.000544709,2.0
514.519,0.000544798,2.0
514.959,0.000545163,2.0
515.399,0.000544871,2.0
515.879,0.000545119,2.0
516.309,0.000545152,2.0
516.769,0.000544926,2.0
517.209,0.000544889,2.0
517.679,0.000544976,2.0
518.129,0.000544933,2.0
518.588,0.000544825,2.0
519.038,0.000544811,2.0
519.528,0.000544971,2.0
519.988,0.000545127,2.0
520.418,0.000545415,2.0
520.868,0.000545048,2.0
521.318,0.000545248,2.0
521.788,0.000545282,2.0
522.228,0.000545362,2.0
522.688,0.000545354,2.0
523.118,0.000545208,2.0
523.578,0.00054538,2.0
524.048,0.000545514,2.0
524.498,0.00054523,2.0
524.948,0.000545219,2.0
525.388,0.000545031,2.0
525.838,0.000545161,2.0
526.288,0.000545183,2.0
526.828,0.000545015,2.0
527.418,0.000545391,2.0
527.858,0.000545379,2.0
528.308,0.000545535,2.0
528.828,0.00054552,2.0
529.348,0.00054538,2.0
529.838,0.000545338,2.0
530.288,0.000545719,2.0
530.738,0.000545558,2.0
531.188,0.000545559,2.0
531.668,0.000545495,2.0
532.118,0.000545633,2.0
532.558,0.000545683,2.0
533.038,0.000545328,2.0
533.498,0.000545567,2.0
533.938,0.000545534,2.0
534.408,0.000545411,2.0
534.917,0.000545517,2.0
535.357,0.000545198,2.0
535.797,0.000545461,2.0
536.257,0.000545498,2.0
536.747,0.000545317,2.0
537.197,0.000545331,2.0
537.667,0.000545427,2.0
538.117,0.000545557,2.0
538.567,0.000545543,2.0
539.017,0.000545154,2.0
539.457,0.000545367,2.0
539.917,0.000545129,2.0
540.367,0.000545292,2.0
540.817,0.000545435,2.0
541.267,0.000545268,2.0
541.707,0.000545231,2.0
542.177,0.000545285,2.0
542.637,0.000545173,2.0
543.067,0.000545112,2.0
543.517,0.000545168,2.0
543.987,0.000545051,2.0
544.447,0.000545259,2.0
544.917,0.000545036,2.0
545.367,0.00054492,2.0
545.807,0.000544889,2.0
546.287,0.000544887,2.0
546.757,0.000544791,2.0
547.197,0.000544759,2.0
547.647,0.000544878,2.0
548.087,0.000545008,2.0
548.537,0.00054472,2.0
548.997,0.000545007,2.0
549.477,0.000544775,2.0
549.957,0.000545063,2.0
550.437,0.000544822,2.0
550.887,0.000544754,2.0
551.326,0.000544922,2.0
551.786,0.000545096,2.0
552.226,0.000544945,2.0
552.696,0.000545031,2.0
553.146,0.000545193,2.0
553.626,0.00054512,2.0
554.066,0.000545275,2.0
554.546,0.000545236,2.0
555.006,0.000545189,2.0
555.486,0.000545115,2.0
555.936,0.000545082,2.0
556.386,0.000545163,2.0
556.836,0.000545238,2.0
557.296,0.0005453,2.0
557.766,0.000545362,2.0
558.186,0.000545197,2.0
558.646,0.000545113,2.0
559.086,0.00054522,2.0
559.546,0.00054545,2.0
559.986,0.000545166,2.0
560.436,0.000545293,2.0
560.896,0.000545279,2.0
561.346,0.000545382,2.0
561.816,0.00054526,2.0
562.246,0.000545187,2.0
562.716,0.000545202,2.0
563.166,0.000545087,2.0
563.626,0.000545239,2.0
564.076,0.000545142,2.0
564.526,0.000545105,2.0
564.976,0.000545287,2.0
565.466,0.000545411,2.0
565.916,0.000545261,2.0
566.376,0.000545231,2.0
566.836,0.000545193,2.0
567.286,0.000545068,2.0
567.726,0.00054522,2.0
568.185,0.000545329,2.0
568.615,0.000545125,2.0
569.085,0.000544975,2.0
569.535,0.000545256,2.0
569.975,0.000545313,2.0
570.425,0.000545249,2.0
570.895,0.000545282,2.0
571.375,0.000545236,2.0
571.835,0.000545236,2.0
572.305,0.000545254,2.0
572.785,0.000545106,2.0
573.245,0.000545251,2.0
573.705,0.000545297,2.0
574.165,0.000545362,2.0
574.625,0.000545353,2.0
575.085,0.000545059,2.0
575.555,0.000545226,2.0
576.015,0.000545208,2.0
576.465,0.000545106,2.0
576.935,0.000545155,2.0
577.405,0.000545268,2.0
577.885,0.000545324,2.0
578.345,0.00054545,2.0
578.795,0.00054533,2.0
579.245,0.000545244,2.0
579.705,0.000545295,2.0
580.165,0.000545388,2.0
580.685,0.000545555,2.0
581.155,0.000545594,2.0
581.645,0.000545214,2.0
582.155,0.000545315,2.0
582.625,0.000545259,2.0
583.085,0.000545411,2.0
583.565,0.000545399,2.0
584.045,0.00054521,2.0
584.514,0.00054523,2.0
584.964,0.000545157,2.0
585.424,0.000545168,2.0
585.904,0.00054497,2.0
586.374,0.000545077,2.0
586.844,0.000544858,2.0
587.294,0.000545118,2.0
587.774,0.000545026,2.0
588.254,0.000544902,2.0
588.754,0.000545016,2.0
589.204,0.00054507,2.0
589.674,0.000545,2.0
590.224,0.000544956,2.0
590.714,0.000545245,2.0
591.184,0.000545098,2.0
591.654,0.000545084,2.0
592.124,0.000545253,2.0
592.584,0.000545175,2.0
593.044,0.000545287,2.0
593.524,0.000545343,2.0
594.004,0.000545269,2.0
594.474,0.000545387,2.0
594.944,0.000545281,2.0
595.424,0.00054508,2.0
595.914,0.000545117,2.0
596.394,0.000545187,2.0
596.884,0.000545157,2.0
597.354,0.000545056,2.0
597.844,0.000544888,2.0
598.294,0.00054494,2.0
598.784,0.000544726,2.0
599.274,0.000544702,2.0
599.754,0.00054499,2.0
600.224,0.000544829,2.0
600.693,0.00054508,2.0
601.153,0.000544966,2.0
601.633,0.000545025,2.0
602.103,0.000545064,2.0
602.573,0.000544935,2.0
603.053,0.000544982,2.0
603.533,0.000544864,2.0
604.013,0.000544994,2.0
604.483,0.000545002,2.0
604.973,0.000544871,2.0
605.423,0.000544932,2.0
605.893,0.000545065,2.0
606.353,0.000544885,2.0
606.813,0.00054474,2.0
607.283,0.000544797,2.0
607.773,0.000544708,2.0
608.223,0.000544862,2.0
608.683,0.000544817,2.0
609.163,0.000544722,2.0
609.613,0.000544516,2.0
610.093,0.000544252,2.0
610.543,0.000544714,2.0
611.053,0.000544646,2.0
611.523,0.000544529,2.0
611.983,0.000544492,2.0
612.453,0.000544797,2.0
612.903,0.000544877,2.0
613.383,0.000544534,2.0
613.893,0.000544488,2.0
614.353,0.000544467,2.0
614.823,0.000544566,2.0
615.293,0.000544521,2.0
615.763,0.000544698,2.0
616.243,0.000544456,2.0
616.723,0.000544459,2.0
617.212,0.000544358,2.0
617.673,0.000544566,2.0
618.162,0.000544327,2.0
618.622,0.000544431,2.0
619.082,0.000544268,2.0
619.562,0.000544305,2.0
620.032,0.000544225,2.0
620.532,0.000544037,2.0
621.002,0.000528811,2.0
621.452,0.000514312,2.0
621.922,0.000505135,2.0
622.382,0.000498722,2.0
622.842,0.000493742,2.0
623.342,0.000489296,2.0
623.802,0.000486369,2.0
624.252,0.000483741,2.0
624.702,0.000481555,2.0
625.172,0.000479751,2.0
625.622,0.00047838,2.0
626.132,0.000476736,2.0
626.592,0.000475833,2.0
627.062,0.00047488,2.0
627.542,0.000474037,2.0
628.022,0.000473521,2.0
628.502,0.000472803,2.0
628.982,0.000472625,2.0
629.442,0.000472192,2.0
629.912,0.000471867,2.0
630.392,0.00047156,2.0
630.902,0.000471318,2.0
631.372,0.000471292,2.0
631.842,0.00047109,2.0
632.392,0.000471156,2.0
632.882,0.000471104,2.0
633.392,0.000470965,2.0
633.861,0.000471168,2.0
634.331,0.00047119,2.0
634.891,0.000471345,2.0
635.531,0.000471563,2.0
636.141,0.000471799,2.0
636.721,0.000472143,2.0
637.231,0.000472436,2.0
637.731,0.000472687,2.0
638.221,0.000472804,2.0
638.801,0.000473158,2.0
639.391,0.000473471,2.0
639.881,0.000473915,2.0
640.381,0.000474159,2.0
640.861,0.000474422,2.0
641.421,0.000474644,2.0
641.931,0.000474966,2.0
642.401,0.000475373,2.0
642.881,0.000475502,2.0
643.431,0.000475771,2.0
643.941,0.000476114,2.0
644.461,0.000476575,2.0
644.971,0.000476929,2.0
645.441,0.000477272,2.0
645.901,0.000477507,2.0
646.391,0.000477772,2.0
646.861,0.000478091,2.0
647.311,0.000478595,2.0
647.811,0.000478966,2.0
648.311,0.000479348,2.0
648.771,0.00047946,2.0
649.251,0.000479813,2.0
649.721,0.000480174,2.0
650.200,0.000480602,2.0
650.670,0.000481044,2.0
651.120,0.000481458,2.0
651.610,0.000481397,2.0
652.090,0.000481652,2.0
652.540,0.000482218,2.0
653.030,0.000482635,2.0
653.520,0.000483001,2.0
653.980,0.000483241,2.0
654.470,0.000483803,2.0
654.970,0.000484084,2.0
655.440,0.00048455,2.0
655.920,0.000484693,2.0
656.440,0.00048516,2.0
656.900,0.000485482,2.0
657.360,0.000485752,2.0
657.820,0.000486165,2.0
658.300,0.000486462,2.0
658.800,0.000486881,2.0
659.260,0.000486881,2.0
659.720,0.000487461,2.0
660.220,0.000487714,2.0
660.670,0.000488011,2.0
661.140,0.000488518,2.0
661.610,0.00048877,2.0
662.080,0.000488989,2.0
662.530,0.000489289,2.0
663.010,0.000489585,2.0
663.470,0.000490059,2.0
663.940,0.000490336,2.0
664.420,0.000490779,2.0
664.890,0.000491011,2.0
665.350,0.000491378,2.0
665.830,0.000491779,2.0
666.310,0.000492045,2.0
666.799,0.000492156,2.0
667.299,0.0004927,2.0
667.779,0.000492823,2.0
668.259,0.000493083,2.0
668.729,0.00049352,2.0
669.199,0.000493659,2.0
669.699,0.000494109,2.0
670.189,0.000494449,2.0
670.699,0.00049502,2.0
671.169,0.000495349,2.0
671.709,0.000495617,2.0
672.199,0.000495929,2.0
672.699,0.000496079,2.0
673.189,0.000496443,2.0
673.659,0.000496672,2.0
674.139,0.000497248,2.0
674.629,0.000497478,2.0
675.119,0.000497781,2.0
675.639,0.000498154,2.0
676.099,0.000498224,2.0
676.579,0.000498431,2.0
677.059,0.000498763,2.0
677.539,0.000499364,2.0
678.029,0.000499642,2.0
678.539,0.000500042,2.0
679.039,0.000500371,2.0
679.529,0.000500439,2.0
680.019,0.000500792,2.0
680.519,0.000501173,2.0
681.009,0.000501573,2.0
681.509,0.000501547,2.0
681.989,0.000501883,2.0
682.469,0.000502248,2.0
682.948,0.000502624,2.0
683.438,0.000503011,2.0
683.928,0.000503062,2.0
684.408,0.000503358,2.0
684.908,0.000503523,2.0
685.378,0.000503639,2.0
685.858,0.000504045,2.0
686.338,0.00050457,2.0
686.858,0.000504742,2.0
687.338,0.000505055,2.0
687.818,0.000505371,2.0
688.308,0.000505562,2.0
688.788,0.000505811,2.0
689.268,0.000505896,2.0
689.748,0.00050629,2.0
690.228,0.000506508,2.0
690.698,0.000506909,2.0
691.198,0.000507005,2.0
691.688,0.000507224,2.0
692.168,0.000507492,2.0
692.668,0.000507655,2.0
693.158,0.00050792,2.0
693.658,0.000508242,2.0
694.148,0.000508682,2.0
694.658,0.000509231,2.0
695.158,0.00050944,2.0
695.648,0.000509501,2.0
696.128,0.00050994,2.0
696.618,0.000510308,2.0
697.098,0.000510353,2.0
697.588,0.000510457,2.0
698.088,0.000510914,2.0
698.578,0.000511112,2.0
699.058,0.000511402,2.0
699.527,0.000511593,2.0
700.007,0.000511842,2.0
700.477,0.000512085,2.0
700.977,0.00051248,2.0
701.457,0.000512688,2.0
702.007,0.000512903,2.0
702.497,0.000513116,2.0
702.987,0.000513211,2.0
703.497,0.000513529,2.0
703.967,0.000513666,2.0
704.477,0.000513936,2.0
704.957,0.000514103,2.0
705.447,0.000514562,2.0
705.957,0.000514884,2.0
706.467,0.000515069,2.0
706.937,0.000515039,2.0
707.417,0.000515258,2.0
707.907,0.000515386,2.0
708.377,0.000515788,2.0
708.877,0.000516187,2.0
709.387,0.000516498,2.0
709.867,0.000516721,2.0
710.327,0.000517011,2.0
710.817,0.00051717,2.0
711.287,0.000517327,2.0
711.787,0.000517435,2.0
712.277,0.000517684,2.0
712.767,0.000517973,2.0
713.247,0.000518233,2.0
713.717,0.00051808,2.0
714.217,0.000518236,2.0
714.707,0.000518618,2.0
715.207,0.000518811,2.0
715.677,0.000518981,2.0
716.156,0.000519264,2.0
716.636,0.000519198,2.0
717.176,0.000519574,2.0
717.676,0.000519881,2.0
718.156,0.000519928,2.0
718.646,0.00052026,2.0
719.106,0.000520332,2.0
719.586,0.0005204,2.0
720.046,0.000520706,2.0
720.556,0.000520852,2.0
721.036,0.000521202,2.0
721.516,0.000521183,2.0
722.006,0.000521318,2.0
722.496,0.000521336,2.0
722.976,0.0005217,2.0
723.456,0.000521936,2.0
723.946,0.000522354,2.0
724.446,0.000522399,2.0
724.936,0.000522531,2.0
725.446,0.000522889,2.0
725.926,0.00052308,2.0
726.436,0.00052323,2.0
726.926,0.000523433,2.0
727.376,0.000523582,2.0
727.816,0.000523736,2.0
728.216,0.00052372,2.0
728.646,0.000524068,2.0
729.086,0.000524456,2.0
729.506,0.000524636,2.0
729.936,0.000524527,2.0
730.346,0.000524986,2.0
730.776,0.000524784,2.0
731.196,0.000525057,2.0
731.606,0.000525141,2.0
732.026,0.000525222,2.0
732.485,0.000525401,2.0
732.905,0.000525725,2.0
733.335,0.000525868,2.0
733.765,0.000525777,2.0
734.185,0.00052592,2.0
734.615,0.000526202,2.0
735.025,0.000526619,2.0
735.435,0.000526571,2.0
735.875,0.000526812,2.0
736.285,0.000527077,2.0
736.735,0.000527213,2.0
737.145,0.000527358,2.0
737.575,0.000527559,2.0
737.985,0.000527568,2.0
738.415,0.000527743,2.0
738.855,0.000527755,2.0
739.285,0.00052816,2.0
739.725,0.000528465,2.0
740.145,0.000528296,2.0
740.585,0.000528494,2.0
741.035,0.000528753,2.0
741.455,0.000528793,2.0
741.885,0.000529139,2.0
742.315,0.00052938,2.0
742.765,0.000529227,2.0
743.205,0.00052937,2.0
743.645,0.000529606,2.0
744.065,0.000529526,2.0
744.485,0.000529907,2.0
744.915,0.000529736,2.0
745.355,0.000529929,2.0
745.775,0.000530092,2.0
746.215,0.000530331,2.0
746.655,0.000530436,2.0
747.085,0.000530491,2.0
747.505,0.00053079,2.0
747.965,0.000530844,2.0
748.405,0.000531014,2.0
748.854,0.000531247,2.0
749.294,0.000531325,2.0
749.734,0.000531651,2.0
750.174,0.000531627,2.0
750.594,0.000531731,2.0
751.024,0.00053203,2.0
751.444,0.000532192,2.0
751.864,0.000532327,2.0
752.344,0.000532432,2.0
752.764,0.000532732,2.0
753.184,0.000532976,2.0
753.604,0.000533115,2.0
754.044,0.000533279,2.0
754.484,0.000533173,2.0
754.924,0.000533332,2.0
755.344,0.00053351,2.0
755.794,0.000533572,2.0
756.234,0.000533583,2.0
756.664,0.000533936,2.0
757.094,0.00053408,2.0
757.524,0.000534071,2.0
757.964,0.000534192,2.0
758.374,0.000534316,2.0
758.814,0.000534519,2.0
759.254,0.000534635,2.0
759.684,0.00053467,2.0
760.124,0.000534782,2.0
760.574,0.000535128,2.0
760.994,0.000535128,2.0
761.424,0.000535363,2.0
761.854,0.000535429,2.0
762.264,0.000535791,2.0
762.724,0.00053581,2.0
763.214,0.000535951,2.0
763.674,0.000536008,2.0
764.114,0.000536157,2.0
764.574,0.000536492,2.0
765.004,0.000536573,2.0
765.433,0.000536621,2.0
765.903,0.000536867,2.0
766.343,0.000536706,2.0
766.783,0.000536864,2.0
767.243,0.000536969,2.0
767.693,0.000536946,2.0
768.133,0.000537169,2.0
768.593,0.000537132,2.0
769.053,0.000537504,2.0
769.503,0.000537314,2.0
769.943,0.000537538,2.0
770.393,0.000537523,2.0
770.843,0.000537694,2.0
771.263,0.000537698,2.0
771.713,0.000537796,2.0
772.143,0.000537953,2.0
772.603,0.000538288,2.0
773.063,0.000538338,2.0
773.513,0.000538509,2.0
773.963,0.000538584,2.0
774.403,0.000538859,2.0
774.863,0.000539134,2.0
775.303,0.000539166,2.0
775.763,0.00053936,2.0
776.233,0.000539285,2.0
776.663,0.00053954,2.0
777.103,0.000539455,2.0
777.553,0.000539474,2.0
778.013,0.000539786,2.0
778.483,0.00053986,2.0
778.933,0.00054003,2.0
779.393,0.00054011,2.0
779.843,0.000540344,2.0
780.293,0.000540378,2.0
780.743,0.000540339,2.0
781.173,0.000540677,2.0
781.643,0.000540525,2.0
782.062,0.000540838,2.0
782.492,0.000540845,2.0
782.942,0.00054103,2.0
783.402,0.00054092,2.0
783.842,0.000541259,2.0
784.292,0.000541176,2.0
784.732,0.000541466,2.0
785.172,0.000541469,2.0
785.612,0.000541688,2.0
786.092,0.000541589,2.0
786.552,0.000541697,2.0
786.972,0.000541891,2.0
787.422,0.000542264,2.0
787.862,0.000542128,2.0
788.312,0.000542365,2.0
788.772,0.000542479,2.0
789.242,0.000542554,2.0
789.682,0.000542697,2.0
790.112,0.000542735,2.0
790.552,0.000543106,2.0
790.992,0.000542927,2.0
791.422,0.000543339,2.0
791.852,0.000543587,2.0
792.282,0.000543525,2.0
792.742,0.00054361,2.0
793.182,0.000543549,2.0
793.682,0.000543617,2.0
794.132,0.000543766,2.0
794.562,0.000543771,2.0
795.022,0.000543981,2.0
795.492,0.00054378,2.0
796.052,0.000544018,2.0
796.582,0.000544194,2.0
797.102,0.000544375,2.0
797.552,0.000544479,2.0
797.982,0.000544401,2.0
798.421,0.000544522,2.0
798.861,0.000544791,2.0
799.321,0.000544779,2.0
799.761,0.000544717,2.0
800.201,0.000544875,2.0
800.661,0.000544999,2.0
801.101,0.000545278,2.0
801.551,0.000545115,2.0
801.981,0.000545403,2.0
802.431,0.0005453,2.0
802.871,0.000545224,2.0
803.311,0.000545438,2.0
803.781,0.000545347,2.0
804.231,0.000545524,2.0
804.691,0.000545808,2.0
805.141,0.000546092,2.0
805.581,0.000545887,2.0
806.011,0.000545906,2.0
806.461,0.000545893,2.0
806.911,0.000546236,2.0
807.371,0.000546093,2.0
807.811,0.000546441,2.0
808.261,0.000546533,2.0
808.751,0.0005466,2.0
809.211,0.00054678,2.0
809.671,0.000546917,2.0
810.121,0.000547156,2.0
810.561,0.000547055,2.0
810.991,0.000547243,2.0
811.451,0.000547308,2.0
811.881,0.000547498,2.0
812.331,0.000547549,2.0
812.801,0.000547683,2.0
813.251,0.000547636,2.0
813.701,0.000547807,2.0
814.201,0.00054794,2.0
814.650,0.00054805,2.0
815.090,0.00054813,2.0
815.520,0.000548209,2.0
815.970,0.000548457,2.0
816.400,0.000548587,2.0
816.830,0.000548466,2.0
817.280,0.000548696,2.0
817.720,0.000548682,2.0
818.160,0.000548632,2.0
818.610,0.000548791,2.0
819.060,0.000549228,2.0
819.490,0.00054908,2.0
819.940,0.000548924,2.0
820.370,0.000549134,2.0
820.810,0.0005493,2.0
821.230,0.00054933,2.0
821.680,0.000549356,2.0
822.120,0.000549252,2.0
822.610,0.000549308,2.0
823.060,0.000549299,2.0
823.530,0.000549538,2.0
824.040,0.000549594,2.0
824.490,0.000549787,2.0
824.940,0.000549859,2.0
825.390,0.000550103,2.0
825.860,0.000550184,2.0
826.330,0.000550348,2.0
826.780,0.000550705,2.0
827.220,0.000550872,2.0
827.680,0.000550876,2.0
828.140,0.000551043,2.0
828.580,0.00055096,2.0
829.040,0.000551026,2.0
829.480,0.000551012,2.0
829.930,0.000551113,2.0
830.370,0.000551504,2.0
830.790,0.00055131,2.0
831.229,0.000551376,2.0
831.669,0.000551504,2.0
832.109,0.000551536,2.0
832.549,0.000551621,2.0
832.989,0.000551742,2.0
833.439,0.000551685,2.0
833.899,0.000551559,2.0
834.359,0.000551676,2.0
834.799,0.00055177,2.0
835.239,0.00055198,2.0
835.689,0.000552088,2.0
836.139,0.000552022,2.0
836.599,0.000552196,2.0
837.039,0.000552217,2.0
837.499,0.000552237,2.0
837.959,0.0005523,2.0
838.389,0.000552516,2.0
838.839,0.000552211,2.0
839.339,0.000552096,2.0
839.779,0.000552433,2.0
840.209,0.000552522,2.0
840.669,0.000552351,2.0
841.109,0.000552552,2.0
841.549,0.000552596,2.0
841.999,0.000552742,2.0
842.439,0.000552818,2.0
842.899,0.000553001,2.0
843.339,0.000553052,2.0
843.789,0.000552945,2.0
844.239,0.000553108,2.0
844.699,0.000553325,2.0
845.169,0.000553283,2.0
845.609,0.000553219,2.0
846.049,0.000553553,2.0
846.489,0.000553379,2.0
846.949,0.000553501,2.0
847.399,0.000553508,2.0
847.858,0.000553894,2.0
848.308,0.000553826,2.0
848.738,0.000553756,2.0
849.178,0.000553778,2.0
849.648,0.000553837,2.0
850.088,0.00055416,2.0
850.528,0.000554209,2.0
850.988,0.000554154,2.0
851.428,0.00055428,2.0
851.888,0.000554264,2.0
852.328,0.000554281,2.0
852.768,0.000554484,2.0
853.198,0.000554317,2.0
853.638,0.000554363,2.0
854.098,0.000554545,2.0
854.608,0.000554781,2.0
855.068,0.000554789,2.0
855.508,0.00055469,2.0
855.928,0.000554889,2.0
856.378,0.000555109,2.0
856.808,0.0005549,2.0
857.278,0.000555284,2.0
857.718,0.00055519,2.0
858.158,0.000555103,2.0
858.588,0.000555204,2.0
859.028,0.00055534,2.0
859.468,0.000555366,2.0
859.948,0.000555506,2.0
860.398,0.000555277,2.0
860.858,0.000555427,2.0
861.308,0.000555629,2.0
861.778,0.000555544,2.0
862.218,0.000555745,2.0
862.678,0.000555823,2.0
863.128,0.000555569,2.0
863.598,0.00055547,2.0
864.037,0.000555773,2.0
864.477,0.000555567,2.0
864.927,0.000555955,2.0
865.397,0.00055612,2.0
865.847,0.000555907,2.0
866.317,0.000555944,2.0
866.757,0.000555925,2.0
867.227,0.000555969,2.0
867.677,0.000556163,2.0
868.127,0.000556118,2.0
868.577,0.000556132,2.0
869.027,0.000556302,2.0
869.457,0.000556385,2.0
869.937,0.000556192,2.0
870.387,0.000556537,2.0
870.837,0.00055647,2.0
871.277,0.000556552,2.0
871.737,0.000556645,2.0
872.177,0.000556594,2.0
872.637,0.000556718,2.0
873.097,0.000556651,2.0
873.557,0.000556974,2.0
873.997,0.000556869,2.0
874.447,0.000556645,2.0
874.897,0.000556928,2.0
875.337,0.000556931,2.0
875.797,0.000556973,2.0
876.257,0.000557133,2.0
876.727,0.000556942,2.0
877.187,0.000557183,2.0
877.637,0.000557241,2.0
878.097,0.000557474,2.0
878.547,0.000557638,2.0
878.987,0.000557564,2.0
879.467,0.000557553,2.0
879.927,0.000557568,2.0
880.386,0.000557876,2.0
880.836,0.000557812,2.0
881.286,0.000557636,2.0
881.736,0.000557612,2.0
882.196,0.000557441,2.0
882.636,0.000557592,2.0
883.086,0.000557744,2.0
883.536,0.000557879,2.0
883.976,0.000557979,2.0
884.406,0.000557907,2.0
884.856,0.000557861,2.0
885.406,0.000558164,2.0
885.996,0.000558079,2.0
886.496,0.000558094,2.0
886.976,0.00055795,2.0
887.476,0.000558077,2.0
888.016,0.000558115,2.0
888.516,0.000558299,2.0
888.996,0.000558283,2.0
889.496,0.000558435,2.0
889.926,0.000558484,2.0
890.356,0.000558324,2.0
890.786,0.000558605,2.0
891.236,0.00055867,2.0
891.706,0.000558382,2.0
892.196,0.000558494,2.0
892.666,0.000558823,2.0
893.106,0.000558792,2.0
893.566,0.000558695,2.0
894.006,0.000558645,2.0
894.446,0.000559092,2.0
894.886,0.000558831,2.0
895.316,0.000558804,2.0
895.756,0.000558934,2.0
896.226,0.000559058,2.0
896.666,0.00055912,2.0
897.125,0.000559055,2.0
897.585,0.000559303,2.0
898.045,0.000559159,2.0
898.485,0.000559121,2.0
898.925,0.00055915,2.0
899.355,0.000559571,2.0
899.795,0.000559315,2.0
900.235,0.000559571,2.0
900.735,0.00055938,2.0
901.175,0.000559499,2.0
901.635,0.000559762,2.0
902.085,0.000559493,2.0
902.535,0.000559758,2.0
903.005,0.000559714,2.0
903.455,0.000559692,2.0
903.905,0.000559685,2.0
904.355,0.000559933,2.0
904.805,0.000559864,2.0
905.265,0.000560101,2.0
905.695,0.000559964,2.0
906.125,0.000560166,2.0
906.575,0.000560119,2.0
907.015,0.000560209,2.0
907.495,0.000560399,2.0
907.935,0.000560332,2.0
