# Time (sec),Drain (A),Drain (V)
150.421,0.000729603,2.0
150.901,0.000730115,2.0
151.401,0.000730172,2.0
151.901,0.000730584,2.0
152.381,0.000730577,2.0
152.871,0.000730826,2.0
153.421,0.000731181,2.0
153.901,0.000731174,2.0
154.401,0.00073169,2.0
154.891,0.000731728,2.0
155.391,0.000731829,2.0
155.881,0.000732113,2.0
156.381,0.000732464,2.0
156.870,0.00073243,2.0
157.340,0.000732902,2.0
157.840,0.000732735,2.0
158.330,0.000733005,2.0
158.830,0.000733323,2.0
159.330,0.000733484,2.0
159.830,0.00073372,2.0
160.320,0.000733891,2.0
160.810,0.00073424,2.0
161.320,0.000734279,2.0
161.820,0.000734684,2.0
162.340,0.000734755,2.0
162.870,0.000734979,2.0
163.390,0.000735146,2.0
163.900,0.000735264,2.0
164.400,0.000735068,2.0
164.920,0.000735488,2.0
165.420,0.000735784,2.0
165.930,0.00073607,2.0
166.460,0.000736278,2.0
166.960,0.000736529,2.0
167.490,0.000736741,2.0
168.020,0.000736778,2.0
168.570,0.000736914,2.0
169.070,0.000737157,2.0
169.610,0.000737194,2.0
170.140,0.000737524,2.0
170.650,0.000737708,2.0
171.180,0.000737836,2.0
171.710,0.000738153,2.0
172.250,0.000738347,2.0
172.800,0.000738665,2.0
173.329,0.000738686,2.0
173.859,0.000738952,2.0
174.399,0.000739073,2.0
174.929,0.000739188,2.0
175.479,0.000739394,2.0
175.999,0.000739702,2.0
176.509,0.000739981,2.0
177.009,0.00073999,2.0
177.529,0.000740048,2.0
178.059,0.000740414,2.0
178.579,0.000740449,2.0
179.089,0.000740774,2.0
179.599,0.000740974,2.0
180.129,0.000741376,2.0
180.669,0.000741162,2.0
181.189,0.000741552,2.0
181.709,0.000741805,2.0
182.239,0.000741967,2.0
182.709,0.000741944,2.0
183.199,0.000742353,2.0
183.709,0.000742331,2.0
184.179,0.000742527,2.0
184.649,0.000742556,2.0
185.109,0.000742662,2.0
185.559,0.000742841,2.0
185.999,0.000743256,2.0
186.479,0.00074334,2.0
186.939,0.000743568,2.0
187.419,0.000743566,2.0
187.939,0.000743673,2.0
188.479,0.000743934,2.0
188.999,0.000744117,2.0
189.548,0.000744082,2.0
190.098,0.000744424,2.0
190.608,0.000744293,2.0
191.058,0.000744531,2.0
191.548,0.000744753,2.0
192.038,0.000745091,2.0
192.548,0.000745038,2.0
192.998,0.000744977,2.0
193.488,0.000745326,2.0
193.958,0.000745335,2.0
194.458,0.000745453,2.0
194.958,0.000745714,2.0
195.438,0.000745921,2.0
195.938,0.000746163,2.0
196.448,0.000746057,2.0
196.938,0.000746138,2.0
197.438,0.000746256,2.0
197.928,0.000746593,2.0
198.398,0.000746511,2.0
198.928,0.00074659,2.0
199.438,0.000746775,2.0
199.938,0.000747128,2.0
200.418,0.000747371,2.0
200.908,0.000747323,2.0
201.388,0.000747311,2.0
201.888,0.000747819,2.0
202.358,0.000747837,2.0
202.878,0.000747933,2.0
203.368,0.000747755,2.0
203.868,0.000748026,2.0
204.378,0.000748411,2.0
204.868,0.00074851,2.0
205.348,0.0007486,2.0
205.848,0.000748761,2.0
206.337,0.000748832,2.0
206.837,0.000749068,2.0
207.317,0.000749093,2.0
207.837,0.000749288,2.0
208.337,0.000749565,2.0
208.847,0.000749516,2.0
209.307,0.000749729,2.0
209.797,0.000750068,2.0
210.277,0.000750157,2.0
210.767,0.000750232,2.0
211.247,0.000750105,2.0
211.737,0.000750288,2.0
212.247,0.000750438,2.0
212.747,0.000750654,2.0
213.237,0.000750835,2.0
213.737,0.000750825,2.0
214.237,0.000750864,2.0
214.717,0.000750928,2.0
215.207,0.000750985,2.0
215.687,0.000751195,2.0
216.187,0.000751393,2.0
216.657,0.000751615,2.0
217.147,0.000751477,2.0
217.627,0.000751593,2.0
218.107,0.000751776,2.0
218.597,0.000751911,2.0
219.097,0.000751888,2.0
219.587,0.000752217,2.0
220.067,0.000752357,2.0
220.557,0.000752784,2.0
221.027,0.000752593,2.0
221.517,0.000752584,2.0
222.027,0.000753139,2.0
222.516,0.000753154,2.0
223.026,0.000753014,2.0
223.506,0.000752941,2.0
223.986,0.000753011,2.0
224.466,0.000753018,2.0
224.966,0.000752922,2.0
225.476,0.000753014,2.0
225.976,0.000752822,2.0
226.476,0.000752999,2.0
226.966,0.00075331,2.0
227.446,0.000753235,2.0
227.966,0.000753397,2.0
228.466,0.000753466,2.0
228.966,0.000753405,2.0
229.506,0.000753058,2.0
229.996,0.000752884,2.0
230.476,0.000752667,2.0
230.966,0.000752913,2.0
231.466,0.000752581,2.0
231.966,0.000752596,2.0
232.456,0.000752414,2.0
232.926,0.00075196,2.0
233.406,0.000751778,2.0
233.886,0.000751719,2.0
234.386,0.000751754,2.0
234.866,0.000751638,2.0
235.386,0.000751307,2.0
235.896,0.000751237,2.0
236.376,0.000751059,2.0
236.896,0.000750649,2.0
237.376,0.000750852,2.0
237.856,0.000750862,2.0
238.346,0.000750765,2.0
239.005,0.000750673,2.0
239.615,0.000750554,2.0
240.155,0.00075031,2.0
240.705,0.000750196,2.0
241.315,0.000750214,2.0
241.875,0.000750026,2.0
242.425,0.000750046,2.0
242.965,0.000749952,2.0
243.455,0.000750059,2.0
243.965,0.000749733,2.0
244.475,0.000749688,2.0
245.005,0.00074987,2.0
245.505,0.000749389,2.0
246.005,0.000749437,2.0
246.515,0.00074918,2.0
247.005,0.00074891,2.0
247.505,0.000748957,2.0
248.005,0.000748919,2.0
248.505,0.000748677,2.0
249.005,0.00074883,2.0
249.515,0.00074877,2.0
250.015,0.00074881,2.0
250.495,0.000748729,2.0
251.005,0.000748777,2.0
251.505,0.000748605,2.0
252.035,0.000748535,2.0
252.525,0.000748323,2.0
253.045,0.000748315,2.0
253.545,0.000748212,2.0
254.045,0.000748285,2.0
254.565,0.000748216,2.0
255.055,0.000748286,2.0
255.544,0.000747999,2.0
256.064,0.000748023,2.0
256.564,0.000747985,2.0
257.084,0.000747972,2.0
257.594,0.000747769,2.0
258.084,0.000747532,2.0
258.594,0.000747594,2.0
259.094,0.000747356,2.0
259.594,0.000747474,2.0
260.114,0.000747259,2.0
260.594,0.000747256,2.0
261.094,0.000747298,2.0
261.594,0.000747433,2.0
262.094,0.000747111,2.0
262.594,0.000747076,2.0
263.114,0.000746949,2.0
263.634,0.000746952,2.0
264.134,0.000746956,2.0
264.654,0.000746765,2.0
265.144,0.000746502,2.0
265.644,0.000746604,2.0
266.164,0.000746683,2.0
266.634,0.000746524,2.0
267.114,0.000746719,2.0
267.624,0.000746406,2.0
268.114,0.000746225,2.0
268.604,0.00074629,2.0
269.104,0.000746464,2.0
269.604,0.000746391,2.0
270.104,0.000746204,2.0
270.604,0.000746162,2.0
271.104,0.000746047,2.0
271.613,0.000746222,2.0
272.253,0.000745822,2.0
272.813,0.000745672,2.0
273.323,0.000745449,2.0
273.833,0.000745647,2.0
274.303,0.000745549,2.0
274.793,0.000745565,2.0
275.313,0.000745364,2.0
275.803,0.000745202,2.0
276.313,0.000745167,2.0
276.813,0.000745124,2.0
277.313,0.000745021,2.0
277.823,0.000745143,2.0
278.283,0.0007452,2.0
278.773,0.000745038,2.0
279.263,0.000745395,2.0
279.763,0.000745056,2.0
280.263,0.000745252,2.0
280.753,0.000745347,2.0
281.263,0.000745,2.0
281.763,0.00074489,2.0
282.273,0.000744839,2.0
282.793,0.000745083,2.0
283.293,0.000744952,2.0
283.803,0.000745122,2.0
284.303,0.000744741,2.0
284.793,0.000744827,2.0
285.313,0.000744779,2.0
285.823,0.000744648,2.0
286.313,0.000745033,2.0
286.833,0.000744913,2.0
287.363,0.000744822,2.0
287.893,0.000744656,2.0
288.402,0.000744492,2.0
288.902,0.000744631,2.0
289.422,0.000744392,2.0
289.932,0.000744791,2.0
290.482,0.000744611,2.0
291.022,0.000744438,2.0
291.542,0.000744635,2.0
292.072,0.00074468,2.0
292.592,0.000744655,2.0
293.112,0.000744599,2.0
293.642,0.0007445,2.0
294.142,0.000744195,2.0
294.662,0.000744163,2.0
295.172,0.000743735,2.0
295.692,0.000743703,2.0
296.222,0.000743686,2.0
296.742,0.000744123,2.0
297.272,0.000743802,2.0
297.802,0.000743694,2.0
298.312,0.000743405,2.0
298.812,0.000743644,2.0
299.312,0.000743355,2.0
299.862,0.000743471,2.0
300.382,0.000743443,2.0
300.872,0.000743326,2.0
301.412,0.0007434,2.0
301.952,0.000743344,2.0
302.482,0.000743454,2.0
302.992,0.000743055,2.0
303.532,0.000743164,2.0
304.042,0.000742935,2.0
304.571,0.000743018,2.0
305.101,0.000743159,2.0
305.651,0.000743462,2.0
306.171,0.000743229,2.0
306.691,0.000743116,2.0
307.231,0.00074314,2.0
307.731,0.000743127,2.0
308.251,0.000742768,2.0
308.751,0.000742962,2.0
309.261,0.000742906,2.0
309.781,0.000742943,2.0
310.301,0.000743198,2.0
310.831,0.000744483,2.0
311.341,0.000744634,2.0
311.851,0.000744675,2.0
312.361,0.000744665,2.0
312.851,0.00074475,2.0
313.351,0.000744592,2.0
313.861,0.000744389,2.0
314.381,0.000744462,2.0
314.861,0.000744461,2.0
315.351,0.000744849,2.0
315.891,0.000744491,2.0
316.391,0.000744969,2.0
316.881,0.000744499,2.0
317.411,0.000744865,2.0
317.931,0.00074481,2.0
318.441,0.000744228,2.0
318.971,0.000744288,2.0
319.491,0.000744566,2.0
320.001,0.000744653,2.0
320.491,0.00074458,2.0
321.031,0.000744512,2.0
321.540,0.000744313,2.0
322.060,0.000744084,2.0
322.590,0.000744362,2.0
323.090,0.000744421,2.0
323.600,0.000744354,2.0
324.110,0.000744536,2.0
324.630,0.000744295,2.0
325.130,0.000744352,2.0
325.650,0.000744467,2.0
326.170,0.000744209,2.0
326.690,0.000743993,2.0
327.200,0.000744026,2.0
327.710,0.000744022,2.0
328.260,0.000744327,2.0
328.780,0.000744065,2.0
329.310,0.000744166,2.0
329.820,0.000744131,2.0
330.360,0.000743835,2.0
330.870,0.000744005,2.0
331.390,0.000744069,2.0
331.920,0.000743991,2.0
332.440,0.000743934,2.0
332.940,0.000743822,2.0
333.420,0.000743752,2.0
333.950,0.000743926,2.0
334.470,0.000743778,2.0
335.000,0.000744159,2.0
335.550,0.000744001,2.0
336.060,0.00074394,2.0
336.650,0.00074401,2.0
337.190,0.000743897,2.0
337.729,0.000743662,2.0
338.259,0.000743856,2.0
338.819,0.000744101,2.0
339.359,0.000743812,2.0
339.909,0.000743848,2.0
340.429,0.000743791,2.0
340.959,0.000743479,2.0
341.459,0.00074376,2.0
341.969,0.000743368,2.0
342.509,0.000743232,2.0
343.039,0.000743459,2.0
343.559,0.000743443,2.0
344.089,0.000743339,2.0
344.609,0.000743521,2.0
345.149,0.000743223,2.0
345.689,0.000743438,2.0
346.209,0.000743258,2.0
346.739,0.000743301,2.0
347.279,0.000743649,2.0
347.819,0.00074374,2.0
348.409,0.000743427,2.0
348.989,0.000743333,2.0
349.509,0.000743479,2.0
350.019,0.000743788,2.0
350.579,0.000743556,2.0
351.089,0.000743867,2.0
351.639,0.000743375,2.0
352.199,0.000743252,2.0
352.759,0.000743436,2.0
353.279,0.000743248,2.0
353.818,0.000743217,2.0
354.368,0.000743085,2.0
354.898,0.00074304,2.0
355.438,0.00074301,2.0
355.988,0.000743343,2.0
356.538,0.000742908,2.0
357.068,0.000742856,2.0
357.618,0.000742952,2.0
358.158,0.000742848,2.0
358.678,0.000743015,2.0
359.198,0.000742824,2.0
359.738,0.000743018,2.0
360.268,0.00074295,2.0
360.798,0.000743034,2.0
361.318,0.000742927,2.0
361.848,0.00074311,2.0
362.378,0.000743146,2.0
362.918,0.000743316,2.0
363.448,0.000742999,2.0
363.998,0.000742831,2.0
364.478,0.000742797,2.0
364.948,0.000742884,2.0
365.428,0.000742887,2.0
365.918,0.000742973,2.0
366.388,0.000742724,2.0
366.858,0.000742685,2.0
367.358,0.000742346,2.0
367.848,0.000742799,2.0
368.328,0.000742464,2.0
368.838,0.000742837,2.0
369.388,0.000742713,2.0
369.928,0.000742927,2.0
370.418,0.000742961,2.0
370.907,0.000742902,2.0
371.407,0.000742398,2.0
371.967,0.000742781,2.0
372.447,0.000742477,2.0
372.937,0.000742801,2.0
373.427,0.000742655,2.0
373.917,0.000742657,2.0
374.397,0.000742767,2.0
374.907,0.000742507,2.0
375.367,0.000742975,2.0
375.847,0.000742834,2.0
376.367,0.000742319,2.0
376.837,0.000742451,2.0
377.317,0.000742308,2.0
377.817,0.000742437,2.0
378.297,0.00074252,2.0
378.777,0.000742292,2.0
379.267,0.000742587,2.0
379.757,0.000742418,2.0
380.217,0.000742757,2.0
380.727,0.000742584,2.0
381.187,0.000742563,2.0
381.687,0.000742787,2.0
382.177,0.000742387,2.0
382.717,0.000742311,2.0
383.207,0.000742445,2.0
383.707,0.000742416,2.0
384.197,0.000742626,2.0
384.687,0.000742305,2.0
385.177,0.000742196,2.0
385.657,0.000742346,2.0
386.147,0.00074242,2.0
386.627,0.000742376,2.0
387.106,0.000742643,2.0
387.586,0.000742584,2.0
388.086,0.00074245,2.0
388.576,0.000742263,2.0
389.056,0.000742302,2.0
389.586,0.000742183,2.0
390.066,0.000742493,2.0
390.536,0.000742271,2.0
391.016,0.000742375,2.0
391.516,0.000742447,2.0
392.006,0.000742605,2.0
392.486,0.00074227,2.0
392.996,0.000741957,2.0
393.486,0.000741909,2.0
393.966,0.000742012,2.0
394.456,0.000742118,2.0
394.956,0.000742305,2.0
395.446,0.000742385,2.0
395.966,0.000742053,2.0
396.436,0.000741833,2.0
396.926,0.000741909,2.0
397.426,0.000742086,2.0
397.956,0.000741879,2.0
398.436,0.000742115,2.0
398.936,0.000742141,2.0
399.436,0.000741861,2.0
399.926,0.000741876,2.0
400.416,0.000741737,2.0
400.916,0.000741998,2.0
401.416,0.000742009,2.0
401.906,0.000741807,2.0
402.406,0.00074211,2.0
402.896,0.000742158,2.0
403.385,0.000742261,2.0
403.875,0.000742108,2.0
404.345,0.000741916,2.0
404.855,0.000741907,2.0
405.355,0.000741656,2.0
405.865,0.000741982,2.0
406.365,0.000741738,2.0
406.875,0.000741878,2.0
407.375,0.000741571,2.0
407.865,0.000741919,2.0
408.355,0.000741864,2.0
408.855,0.000741967,2.0
409.365,0.000741576,2.0
409.885,0.000741793,2.0
410.415,0.000741763,2.0
410.895,0.000741571,2.0
411.395,0.000741428,2.0
411.885,0.000741463,2.0
412.385,0.000741446,2.0
412.885,0.000741416,2.0
413.405,0.000741458,2.0
413.895,0.000741487,2.0
414.385,0.000741234,2.0
414.905,0.000741211,2.0
415.405,0.000741228,2.0
415.895,0.000741314,2.0
416.375,0.000741317,2.0
416.875,0.000741321,2.0
417.375,0.000741327,2.0
417.865,0.000741483,2.0
418.365,0.000741097,2.0
418.855,0.000741371,2.0
419.365,0.000741422,2.0
419.864,0.000741445,2.0
420.364,0.000741227,2.0
420.864,0.000741405,2.0
421.344,0.000741085,2.0
421.864,0.000741224,2.0
422.364,0.000741206,2.0
422.854,0.000741339,2.0
423.344,0.000741413,2.0
423.864,0.000741614,2.0
424.364,0.000741413,2.0
424.864,0.000740927,2.0
425.364,0.000741117,2.0
425.874,0.000740809,2.0
426.374,0.00074101,2.0
426.884,0.000740957,2.0
427.394,0.000740839,2.0
427.884,0.000741229,2.0
428.374,0.0007409,2.0
428.904,0.000740796,2.0
429.414,0.000740942,2.0
429.924,0.000741004,2.0
430.414,0.000740954,2.0
430.914,0.000740939,2.0
431.444,0.000741154,2.0
431.934,0.000741346,2.0
432.424,0.000741464,2.0
432.914,0.000741289,2.0
433.414,0.000741441,2.0
433.904,0.000741535,2.0
434.404,0.00074152,2.0
434.904,0.000741652,2.0
435.394,0.000741676,2.0
435.884,0.000741633,2.0
436.393,0.000741953,2.0
436.883,0.000741924,2.0
437.393,0.000742158,2.0
437.873,0.000742437,2.0
438.383,0.000742457,2.0
438.873,0.000742565,2.0
439.363,0.000742842,2.0
439.853,0.00074252,2.0
440.353,0.000742811,2.0
440.843,0.000743055,2.0
441.323,0.000743046,2.0
441.823,0.000743241,2.0
442.323,0.000743322,2.0
442.833,0.000743568,2.0
443.343,0.000743612,2.0
443.833,0.000743763,2.0
444.363,0.00074398,2.0
444.853,0.000744168,2.0
445.353,0.000744488,2.0
445.863,0.000744245,2.0
446.363,0.000744808,2.0
446.853,0.000744852,2.0
447.343,0.00074502,2.0
447.863,0.000745243,2.0
448.363,0.000745214,2.0
448.843,0.000745571,2.0
449.333,0.000745662,2.0
449.823,0.000746005,2.0
450.323,0.000745983,2.0
450.843,0.000746061,2.0
451.353,0.000746205,2.0
451.853,0.000746732,2.0
452.353,0.000746744,2.0
452.852,0.000747105,2.0
453.342,0.000747396,2.0
453.832,0.000747942,2.0
454.342,0.000747888,2.0
454.832,0.000748283,2.0
455.332,0.00074904,2.0
455.852,0.000749236,2.0
456.362,0.000749408,2.0
456.852,0.000749621,2.0
457.352,0.00075018,2.0
457.862,0.000750365,2.0
458.382,0.00075078,2.0
458.862,0.000751176,2.0
459.352,0.000751367,2.0
459.892,0.000751565,2.0
460.382,0.000751891,2.0
460.882,0.000752037,2.0
461.382,0.00075212,2.0
461.872,0.000752727,2.0
462.372,0.000752507,2.0
462.872,0.000752979,2.0
463.352,0.000753236,2.0
463.842,0.000753378,2.0
464.342,0.000753974,2.0
464.842,0.000754025,2.0
465.352,0.000754621,2.0
465.832,0.000754632,2.0
466.342,0.000754801,2.0
466.832,0.000754949,2.0
467.322,0.000755236,2.0
467.822,0.000755569,2.0
468.342,0.000755895,2.0
468.822,0.000755906,2.0
469.321,0.000756398,2.0
469.821,0.000756525,2.0
470.291,0.000756742,2.0
470.771,0.00075686,2.0
471.271,0.000756844,2.0
471.761,0.00075748,2.0
472.251,0.000757222,2.0
472.741,0.000757209,2.0
473.231,0.000757709,2.0
473.721,0.000757872,2.0
474.211,0.000757812,2.0
474.711,0.000758321,2.0
475.231,0.000758233,2.0
475.711,0.000758547,2.0
476.231,0.000759078,2.0
476.761,0.000758908,2.0
477.291,0.00075896,2.0
477.811,0.000759324,2.0
478.331,0.000759616,2.0
478.841,0.000759661,2.0
479.341,0.000760045,2.0
479.851,0.000760256,2.0
480.361,0.000760677,2.0
480.861,0.000760771,2.0
481.371,0.000760952,2.0
481.881,0.000760963,2.0
482.391,0.000761404,2.0
482.901,0.000761372,2.0
483.421,0.000761696,2.0
483.921,0.000761615,2.0
484.431,0.000761975,2.0
484.951,0.000761888,2.0
485.441,0.000762304,2.0
485.960,0.000762475,2.0
486.470,0.000762967,2.0
487.010,0.00076283,2.0
487.590,0.000762993,2.0
488.100,0.000763388,2.0
488.610,0.000763412,2.0
489.120,0.000763562,2.0
489.610,0.000763688,2.0
490.110,0.000763988,2.0
490.670,0.000763792,2.0
491.200,0.000763864,2.0
491.700,0.000764152,2.0
492.190,0.000764418,2.0
492.700,0.000764512,2.0
493.220,0.000764701,2.0
493.730,0.000764862,2.0
494.230,0.000764977,2.0
494.770,0.000765028,2.0
495.270,0.000765132,2.0
495.770,0.00076547,2.0
496.250,0.000765669,2.0
496.780,0.000765464,2.0
497.300,0.000765729,2.0
