1742.13	14074.8
1741.12	14287.1
1740.11	14227.7
1739.09	14412.6
1738.08	14335.9
1737.07	14249.3
1736.05	14402.1
1735.04	14532.6
1734.03	14418.9
1733.01	14228.9
1732	14443.2
1730.98	14238.4
1729.97	14105.1
1728.95	14129.6
1727.94	14296.9
1726.92	14363.2
1725.91	14414.7
1724.89	14188
1723.88	14067.2
1722.86	14190.1
1721.85	14192.4
1720.83	14150.4
1719.81	14194.5
1718.8	14437.8
1717.78	14368.7
1716.76	14329.1
1715.75	14196.2
1714.73	14353.3
1713.71	14635.6
1712.69	14532.2
1711.67	14563.8
1710.66	14286.1
1709.64	14266.3
1708.62	14293.1
1707.6	14251.1
1706.58	14128.3
1705.56	14221.3
1704.54	14248.1
1703.52	14333.7
1702.5	14007.4
1701.49	14421.5
1700.47	14293.8
1699.44	14247.1
1698.42	14337.5
1697.4	14334.8
1696.38	14067.6
1695.36	14248.7
1694.34	14441.9
1693.32	14463.6
1692.3	14345.9
1691.28	14402
1690.25	14338.1
1689.23	14125.1
1688.21	14310.8
1687.19	14276.3
1686.16	14520.5
1685.14	14508.1
1684.12	14263.4
1683.1	14378
1682.07	14499.9
1681.05	14443.5
1680.02	14360.2
1679	14674.9
1677.98	14384.2
1676.95	14513.2
1675.93	14437.3
1674.9	14498.1
1673.88	14410
1672.85	14382.9
1671.83	14450.9
1670.8	14448.2
1669.78	14555.2
1668.75	14335.6
1667.72	14498.6
1666.7	14420.4
1665.67	14515.1
1664.64	14658.5
1663.62	14758
1662.59	14618.9
1661.56	14582.1
1660.54	14586.7
1659.51	14571.8
1658.48	14651.8
1657.45	14563.9
1656.42	14799.5
1655.4	14711.6
1654.37	14840.1
1653.34	14907.8
1652.31	14769
1651.28	14870.6
1650.25	14923.7
1649.22	14872.4
1648.19	14995.8
1647.16	14932.3
1646.13	15075.1
1645.1	15239.7
1644.07	15045.2
1643.04	15103.1
1642.01	15209.4
1640.98	15405.3
1639.95	15472.7
1638.91	15675.8
1637.88	15663.2
1636.85	15948.6
1635.82	16027.9
1634.79	16378.5
1633.75	16816.1
1632.72	17021.2
1631.69	17538.4
1630.65	17919.9
1629.62	18601.2
1628.59	18767.1
1627.55	19351.3
1626.52	19751.5
1625.49	19800.9
1624.45	20089.7
1623.42	20001.4
1622.38	20157.1
1621.35	20201.6
1620.31	20096.4
1619.28	19872.8
1618.24	19787
1617.21	19414
1616.17	19613.1
1615.14	19392.2
1614.1	19159.3
1613.06	19232.9
1612.03	19306.5
1610.99	19517.5
1609.95	19615.1
1608.92	19375.2
1607.88	19708.9
1606.84	19488.4
1605.8	19610
1604.76	18907.8
1603.73	18369.6
1602.69	17843.7
1601.65	17575.5
1600.61	17382.1
1599.57	17328.3
1598.53	17139.8
1597.49	16884
1596.45	16753.3
1595.41	16899.3
1594.37	16696.5
1593.33	16544.4
1592.29	16459.6
1591.25	16454.1
1590.21	16225.1
1589.17	16224.5
1588.13	16406.3
1587.09	16194.4
1586.05	15977.7
1585.01	15986.7
1583.97	15993.3
1582.92	15903.9
