IRF_5Mhz1.ptu	 	p62-20_5MHz_1_OTCSPC; OverallDecay	 	Fitted Curve	 	Residuals	 
9.49999973132168	9	9.49999973132168	4	9.49999973132168	---	9.49999973132168	---
9.7499997242512	13	9.7499997242512	1	9.7499997242512	---	9.7499997242512	---
9.99999971718071	11	9.99999971718071	2	9.99999971718071	---	9.99999971718071	---
10.2499997101102	9	10.2499997101102	2	10.2499997101102	---	10.2499997101102	---
10.4999997030398	14	10.4999997030398	4	10.4999997030398	---	10.4999997030398	---
10.7499996959693	10	10.7499996959693	6	10.7499996959693	---	10.7499996959693	---
10.9999996888988	9	10.9999996888988	1	10.9999996888988	---	10.9999996888988	---
11.2499996818283	9	11.2499996818283	4	11.2499996818283	---	11.2499996818283	---
11.4999996747578	14	11.4999996747578	2	11.4999996747578	---	11.4999996747578	---
11.7499996676873	17	11.7499996676873	2	11.7499996676873	---	11.7499996676873	---
11.9999996606169	7	11.9999996606169	1	11.9999996606169	---	11.9999996606169	---
12.2499996535464	11	12.2499996535464	2	12.2499996535464	---	12.2499996535464	---
12.4999996464759	11	12.4999996464759	5	12.4999996464759	---	12.4999996464759	---
12.7499996394054	17	12.7499996394054	2	12.7499996394054	---	12.7499996394054	---
12.9999996323349	10	12.9999996323349	2	12.9999996323349	---	12.9999996323349	---
13.2499996252644	16	13.2499996252644	3	13.2499996252644	---	13.2499996252644	---
13.499999618194	9	13.499999618194	3	13.499999618194	---	13.499999618194	---
13.7499996111235	6	13.7499996111235	2	13.7499996111235	---	13.7499996111235	---
13.999999604053	16	13.999999604053	1	13.999999604053	---	13.999999604053	---
14.2499995969825	7	14.2499995969825	7	14.2499995969825	---	14.2499995969825	---
14.499999589912	13	14.499999589912	4	14.499999589912	---	14.499999589912	---
14.7499995828416	10	14.7499995828416	5	14.7499995828416	---	14.7499995828416	---
14.9999995757711	11	14.9999995757711	3	14.9999995757711	---	14.9999995757711	---
15.2499995687006	11	15.2499995687006	2	15.2499995687006	---	15.2499995687006	---
15.4999995616301	15	15.4999995616301	8	15.4999995616301	---	15.4999995616301	---
15.7499995545596	8	15.7499995545596	4	15.7499995545596	---	15.7499995545596	---
15.9999995474891	12	15.9999995474891	3	15.9999995474891	---	15.9999995474891	---
16.2499995404187	12	16.2499995404187	3	16.2499995404187	---	16.2499995404187	---
16.4999995333482	9	16.4999995333482	2	16.4999995333482	---	16.4999995333482	---
16.7499995262777	12	16.7499995262777	3	16.7499995262777	---	16.7499995262777	---
16.9999995192072	10	16.9999995192072	4	16.9999995192072	---	16.9999995192072	---
17.2499995121367	15	17.2499995121367	3	17.2499995121367	---	17.2499995121367	---
17.4999995050662	9	17.4999995050662	4	17.4999995050662	---	17.4999995050662	---
17.7499994979958	13	17.7499994979958	4	17.7499994979958	---	17.7499994979958	---
17.9999994909253	12	17.9999994909253	3	17.9999994909253	---	17.9999994909253	---
18.2499994838548	8	18.2499994838548	8	18.2499994838548	---	18.2499994838548	---
18.4999994767843	11	18.4999994767843	27	18.4999994767843	---	18.4999994767843	---
18.7499994697138	62	18.7499994697138	557	18.7499994697138	---	18.7499994697138	---
18.9999994626434	238	18.9999994626434	1749	18.9999994626434	---	18.9999994626434	---
19.2499994555729	175	19.2499994555729	2255	19.2499994555729	---	19.2499994555729	---
19.4999994485024	68	19.4999994485024	2058	19.4999994485024	---	19.4999994485024	---
19.7499994414319	20	19.7499994414319	1874	19.7499994414319	---	19.7499994414319	---
19.9999994343614	17	19.9999994343614	1646	19.9999994343614	---	19.9999994343614	---
20.2499994272909	10	20.2499994272909	1503	20.2499994272909	---	20.2499994272909	---
20.4999994202205	10	20.4999994202205	1328	20.4999994202205	---	20.4999994202205	---
20.74999941315	15	20.74999941315	1239	20.74999941315	---	20.74999941315	---
20.9999994060795	12	20.9999994060795	1083	20.9999994060795	---	20.9999994060795	---
21.249999399009	10	21.249999399009	1034	21.249999399009	---	21.249999399009	---
21.4999993919385	6	21.4999993919385	912	21.4999993919385	---	21.4999993919385	---
21.7499993848681	11	21.7499993848681	815	21.7499993848681	773.887451171875	21.7499993848681	1.44010972976685
21.9999993777976	13	21.9999993777976	763	21.9999993777976	722.421936035156	21.9999993777976	1.46902453899384
22.2499993707271	13	22.2499993707271	664	22.2499993707271	674.544250488281	22.2499993707271	-0.40919628739357
22.4999993636566	9	22.4999993636566	668	22.4999993636566	630.019958496094	22.4999993636566	1.46949195861816
22.7499993565861	12	22.7499993565861	609	22.7499993565861	588.571655273437	22.7499993565861	0.827798306941986
22.9999993495156	5	22.9999993495156	561	22.9999993495156	550.009521484375	22.9999993495156	0.464018374681473
23.2499993424452	16	23.2499993424452	545	23.2499993424452	514.139282226562	23.2499993424452	1.3219279050827
23.4999993353747	13	23.4999993353747	488	23.4999993353747	480.759063720703	23.4999993353747	0.327781796455383
23.7499993283042	11	23.7499993283042	433	23.7499993283042	449.680908203125	23.7499993283042	-0.801633298397064
23.9999993212337	14	23.9999993212337	392	23.9999993212337	420.765594482422	23.9999993212337	-1.45288193225861
24.2499993141632	12	24.2499993141632	393	24.2499993141632	393.849609375	24.2499993141632	-0.0428571254014969
24.4999993070927	5	24.4999993070927	350	24.4999993070927	368.794311523438	24.4999993070927	-1.00459825992584
24.7499993000223	11	24.7499993000223	323	24.7499993000223	345.449829101562	24.7499993000223	-1.24914193153381
24.9999992929518	12	24.9999992929518	303	24.9999992929518	323.755340576172	24.9999992929518	-1.19236314296722
25.2499992858813	10	25.2499992858813	276	25.2499992858813	303.536682128906	25.2499992858813	-1.65751349925995
25.4999992788108	6	25.4999992788108	277	25.4999992788108	284.681884765625	25.4999992788108	-0.46155971288681
25.7499992717403	15	25.7499992717403	252	25.7499992717403	267.138366699219	25.7499992717403	-0.953627467155457
25.9999992646699	11	25.9999992646699	238	25.9999992646699	250.790283203125	25.9999992646699	-0.829070925712585
26.2499992575994	11	26.2499992575994	209	26.2499992575994	235.56037902832	26.2499992575994	-1.8372198343277
26.4999992505289	8	26.4999992505289	215	26.4999992505289	221.367630004883	26.4999992505289	-0.434268772602081
26.7499992434584	8	26.7499992434584	190	26.7499992434584	208.147705078125	26.7499992434584	-1.31657290458679
26.9999992363879	12	26.9999992363879	187	26.9999992363879	195.828002929687	26.9999992363879	-0.645567536354065
27.2499992293174	6	27.2499992293174	208	27.2499992293174	184.337219238281	27.2499992293174	1.64071869850159
27.499999222247	8	27.499999222247	145	27.499999222247	173.607177734375	27.499999222247	-2.37569689750671
27.7499992151765	9	27.7499992151765	163	27.7499992151765	163.62727355957	27.7499992151765	-0.0491318553686142
27.999999208106	10	27.999999208106	150	27.999999208106	154.296600341797	27.999999208106	-0.350815951824188
28.2499992010355	14	28.2499992010355	125	28.2499992010355	145.596939086914	28.2499992010355	-1.84224629402161
28.499999193965	9	28.499999193965	136	28.499999193965	137.485778808594	28.499999193965	-0.127404481172562
28.7499991868946	14	28.7499991868946	132	28.7499991868946	129.909942626953	28.7499991868946	0.181916147470474
28.9999991798241	11	28.9999991798241	135	28.9999991798241	122.835868835449	28.9999991798241	1.0469217300415
29.2499991727536	8	29.2499991727536	107	29.2499991727536	116.230621337891	29.2499991727536	-0.89235782623291
29.4999991656831	14	29.4999991656831	128	29.4999991656831	110.063270568848	29.4999991656831	1.5853978395462
29.7499991586126	12	29.7499991586126	99	29.7499991586126	104.300590515137	29.7499991586126	-0.532729387283325
29.9999991515421	12	29.9999991515421	105	29.9999991515421	98.9108810424805	29.9999991515421	0.594237148761749
30.2499991444717	13	30.2499991444717	110	30.2499991444717	93.8712539672852	30.2499991444717	1.5378155708313
30.4999991374012	7	30.4999991374012	116	30.4999991374012	89.1582260131836	30.4999991374012	2.49219608306885
30.7499991303307	11	30.7499991303307	96	30.7499991303307	84.7532653808594	30.7499991303307	1.14786505699158
30.9999991232602	9	30.9999991232602	89	30.9999991232602	80.6282119750977	30.9999991232602	0.887407779693603
31.2499991161897	6	31.2499991161897	95	31.2499991161897	76.7661056518555	31.2499991161897	1.87075805664062
31.4999991091192	15	31.4999991091192	83	31.4999991091192	73.1493453979492	31.4999991091192	1.08124983310699
31.7499991020488	10	31.7499991020488	88	31.7499991020488	69.7619400024414	31.7499991020488	1.94418370723724
31.9999990949783	9	31.9999990949783	66	31.9999990949783	66.5854949951172	31.9999990949783	-0.072069451212883
32.2499990879078	14	32.2499990879078	75	32.2499990879078	63.6075401306152	32.2499990879078	1.31548798084259
32.4999990808373	18	32.4999990808373	57	32.4999990808373	60.8166618347168	32.4999990808373	-0.505529224872589
32.7499990737668	15	32.7499990737668	70	32.7499990737668	58.1948280334473	32.7499990737668	1.4109879732132
32.9999990666964	20	32.9999990666964	62	32.9999990666964	55.7341270446777	32.9999990666964	0.795766651630402
33.2499990596259	12	33.2499990596259	64	33.2499990596259	53.4229393005371	33.2499990596259	1.32213258743286
33.4999990525554	15	33.4999990525554	63	33.4999990525554	51.2490234375	33.4999990525554	1.48048388957977
33.7499990454849	13	33.7499990454849	43	33.7499990454849	49.2066535949707	33.7499990454849	-0.946505784988403
33.9999990384144	14	33.9999990384144	47	33.9999990384144	47.2836494445801	33.9999990384144	-0.0413745231926441
34.2499990313439	7	34.2499990313439	50	34.2499990313439	45.4741401672363	34.2499990313439	0.64005321264267
34.4999990242735	7	34.4999990242735	43	34.4999990242735	43.7699546813965	34.4999990242735	-0.117416985332966
34.749999017203	10	34.749999017203	52	34.749999017203	42.1627235412598	34.749999017203	1.36418473720551
34.9999990101325	11	34.9999990101325	40	34.9999990101325	40.6469345092773	34.9999990101325	-0.102289326488972
35.249999003062	11	35.249999003062	43	35.249999003062	39.2186965942383	35.249999003062	0.576643347740173
35.4999989959915	8	35.4999989959915	31	35.4999989959915	37.8679542541504	35.4999989959915	-1.23352098464966
35.749998988921	14	35.749998988921	41	35.749998988921	36.5933380126953	35.749998988921	0.688205003738403
35.9999989818506	13	35.9999989818506	34	35.9999989818506	35.3870735168457	35.9999989818506	-0.237881138920784
36.2499989747801	11	36.2499989747801	40	36.2499989747801	34.2465438842773	36.2499989747801	0.909701287746429
36.4999989677096	14	36.4999989677096	44	36.4999989677096	33.1661109924316	36.4999989677096	1.63327026367187
36.7499989606391	12	36.7499989606391	37	36.7499989606391	32.1410789489746	36.7499989606391	0.798801720142365
36.9999989535686	6	36.9999989535686	22	36.9999989535686	31.1728458404541	36.9999989535686	-1.95565736293793
37.2499989464982	6	37.2499989464982	31	37.2499989464982	30.2521152496338	37.2499989464982	0.134324073791504
37.4999989394277	12	37.4999989394277	34	37.4999989394277	29.3775024414063	37.4999989394277	0.792751789093018
37.7499989323572	11	37.7499989323572	32	37.7499989323572	28.5471153259277	37.7499989323572	0.610389530658722
37.9999989252867	8	37.9999989252867	29	37.9999989252867	27.7571067810059	37.9999989252867	0.230799481272697
38.2499989182162	15	38.2499989182162	28	38.2499989182162	27.0048446655273	38.2499989182162	0.188066676259041
38.4999989111457	12	38.4999989111457	30	38.4999989111457	26.2897434234619	38.4999989111457	0.677397072315216
38.7499989040753	9	38.7499989040753	27	38.7499989040753	25.6062030792236	38.7499989040753	0.268236339092255
38.9999988970048	10	38.9999988970048	27	38.9999988970048	24.9556617736816	38.9999988970048	0.393433064222336
39.2499988899343	10	39.2499988899343	29	39.2499988899343	24.3340454101562	39.2499988899343	0.866446018218994
39.4999988828638	12	39.4999988828638	20	39.4999988828638	23.7397747039795	39.4999988828638	-0.836239039897919
39.7499988757933	13	39.7499988757933	26	39.7499988757933	23.171968460083	39.7499988757933	0.55462259054184
39.9999988687229	6	39.9999988687229	27	39.9999988687229	22.6279201507568	39.9999988687229	0.841407179832458
40.2499988616524	13	40.2499988616524	28	40.2499988616524	22.1076412200928	40.2499988616524	1.11355113983154
40.4999988545819	8	40.4999988545819	24	40.4999988545819	21.6088924407959	40.4999988545819	0.48808279633522
40.7499988475114	12	40.7499988475114	25	40.7499988475114	21.1302814483643	40.7499988475114	0.773943722248077
40.9999988404409	22	40.9999988404409	28	40.9999988404409	20.6707668304443	40.9999988404409	1.38509488105774
41.2499988333704	14	41.2499988333704	19	41.2499988333704	20.2294101715088	41.2499988333704	-0.282046049833298
41.4999988263	16	41.4999988263	16	41.4999988263	19.8051433563232	41.4999988263	-0.95128583908081
41.7499988192295	16	41.7499988192295	14	41.7499988192295	19.3968925476074	41.7499988192295	-1.44238018989563
41.999998812159	16	41.999998812159	15	41.999998812159	19.0037803649902	41.999998812159	-1.03377163410187
42.2499988050885	7	42.2499988050885	15	42.2499988050885	18.6248970031738	42.2499988050885	-0.935944378376007
42.499998798018	15	42.499998798018	16	42.499998798018	18.2596111297607	42.499998798018	-0.564902782440186
42.7499987909476	8	42.7499987909476	22	42.7499987909476	17.907154083252	42.7499987909476	0.872597694396973
42.9999987838771	15	42.9999987838771	24	42.9999987838771	17.5667724609375	42.9999987838771	1.31317710876465
43.2499987768066	11	43.2499987768066	19	43.2499987768066	17.237813949585	43.2499987768066	0.404273211956024
43.4999987697361	17	43.4999987697361	9	43.4999987697361	16.9195365905762	43.4999987697361	-2.63984560966492
43.7499987626656	17	43.7499987626656	18	43.7499987626656	16.6121501922607	43.7499987626656	0.32711935043335
43.9999987555951	4	43.9999987555951	11	43.9999987555951	16.3136863708496	43.9999987555951	-1.60213673114777
44.2499987485247	5	44.2499987485247	14	44.2499987485247	16.0254077911377	44.2499987485247	-0.541312992572784
44.4999987414542	13	44.4999987414542	16	44.4999987414542	15.7458190917969	44.4999987414542	0.0635452270507812
44.7499987343837	18	44.7499987343837	15	44.7499987343837	15.4742803573608	44.7499987343837	-0.122458659112453
44.9999987273132	16	44.9999987273132	16	44.9999987273132	15.2109222412109	44.9999987273132	0.197269439697266
45.2499987202427	9	45.2499987202427	16	45.2499987202427	14.9558563232422	45.2499987202427	0.261035919189453
45.4999987131722	11	45.4999987131722	12	45.4999987131722	14.7066850662231	45.4999987131722	-0.781352698802948
45.7499987061018	6	45.7499987061018	15	45.7499987061018	14.4659843444824	45.7499987061018	0.137882247567177
45.9999986990313	14	45.9999986990313	17	45.9999986990313	14.2313480377197	45.9999986990313	0.671496748924255
46.2499986919608	12	46.2499986919608	18	46.2499986919608	14.0017766952515	46.2499986919608	0.942390263080597
46.4999986848903	10	46.4999986848903	15	46.4999986848903	13.7806797027588	46.4999986848903	0.314827144145966
46.7499986778198	7	46.7499986778198	11	46.7499986778198	13.5635328292847	46.7499986778198	-0.772934257984161
46.9999986707494	14	46.9999986707494	6	46.9999986707494	13.3522472381592	46.9999986707494	-3.00154232978821
47.2499986636789	13	47.2499986636789	13	47.2499986636789	13.1469631195068	47.2499986636789	-0.0407602339982986
47.4999986566084	12	47.4999986566084	14	47.4999986566084	12.9463548660278	47.4999986566084	0.281598508358002
47.7499986495379	12	47.7499986495379	12	47.7499986495379	12.750470161438	47.7499986495379	-0.216642081737518
47.9999986424674	13	47.9999986424674	9	47.9999986424674	12.559154510498	47.9999986424674	-1.18638479709625
48.2499986353969	8	48.2499986353969	16	48.2499986353969	12.3736619949341	48.2499986353969	0.906584501266479
48.4999986283265	7	48.4999986283265	12	48.4999986283265	12.1914081573486	48.4999986283265	-0.0552547760307789
48.749998621256	10	48.749998621256	18	48.749998621256	12.013669013977	48.749998621256	1.41099178791046
48.9999986141855	11	48.9999986141855	13	48.9999986141855	11.8398685455322	48.9999986141855	0.321762561798096
49.249998607115	7	49.249998607115	16	49.249998607115	11.6702318191528	49.249998607115	1.08244204521179
49.4999986000445	6	49.4999986000445	10	49.4999986000445	11.5042572021484	49.4999986000445	-0.475687891244888
49.7499985929741	3	49.7499985929741	15	49.7499985929741	11.3421316146851	49.7499985929741	0.944457530975342
49.9999985859036	11	49.9999985859036	11	49.9999985859036	11.1834278106689	49.9999985859036	-0.0553055666387081
50.2499985788331	10	50.2499985788331	6	50.2499985788331	11.0280618667603	50.2499985788331	-2.05269765853882
50.4999985717626	11	50.4999985717626	6	50.4999985717626	10.876148223877	50.4999985717626	-1.99067914485931
50.7499985646921	5	50.7499985646921	9	50.7499985646921	10.7271976470947	50.7499985646921	-0.575732529163361
50.9999985576216	10	50.9999985576216	13	50.9999985576216	10.5814962387085	50.9999985576216	0.670772254467011
51.2499985505512	11	51.2499985505512	12	51.2499985505512	10.4389142990112	51.2499985505512	0.450646638870239
51.4999985434807	7	51.4999985434807	11	51.4999985434807	10.2991943359375	51.4999985434807	0.211300864815712
51.7499985364102	11	51.7499985364102	9	51.7499985364102	10.1623067855835	51.7499985364102	-0.387435585260391
51.9999985293397	13	51.9999985293397	12	51.9999985293397	10.0282182693481	51.9999985293397	0.569204330444336
52.2499985222692	13	52.2499985222692	6	52.2499985222692	9.89677143096924	52.2499985222692	-1.59085023403168
52.4999985151987	14	52.4999985151987	7	52.4999985151987	9.76795673370361	52.4999985151987	-1.0461893081665
52.7499985081283	9	52.7499985081283	10	52.7499985081283	9.6417236328125	52.7499985081283	0.113296933472157
52.9999985010578	9	52.9999985010578	9	52.9999985010578	9.5177059173584	52.9999985010578	-0.172568634152412
53.2499984939873	11	53.2499984939873	8	53.2499984939873	9.39649200439453	53.2499984939873	-0.4937344789505
53.4999984869168	6	53.4999984869168	8	53.4999984869168	9.27736091613769	53.4999984869168	-0.451615273952484
53.7499984798463	10	53.7499984798463	12	53.7499984798463	9.16044521331787	53.7499984798463	0.81970888376236
53.9999984727759	9	53.9999984727759	10	53.9999984727759	9.04602146148682	53.9999984727759	0.301674515008926
54.2499984657054	8	54.2499984657054	4	54.2499984657054	8.93336200714111	54.2499984657054	-2.46668100357056
54.4999984586349	9	54.4999984586349	12	54.4999984586349	8.8231372833252	54.4999984586349	0.917081296443939
54.7499984515644	16	54.7499984515644	9	54.7499984515644	8.71493339538574	54.7499984515644	0.0950222015380859
54.9999984444939	11	54.9999984444939	13	54.9999984444939	8.60868072509766	54.9999984444939	1.21793282032013
55.2499984374234	7	55.2499984374234	14	55.2499984374234	8.50488090515137	55.2499984374234	1.46863234043121
55.499998430353	5	55.499998430353	11	55.499998430353	8.40237426757812	55.499998430353	0.78321361541748
55.7499984232825	11	55.7499984232825	8	55.7499984232825	8.30228233337402	55.7499984232825	-0.106872946023941
55.999998416212	12	55.999998416212	13	55.999998416212	8.20326805114746	55.999998416212	1.33037412166595
56.2499984091415	7	56.2499984091415	4	56.2499984091415	8.10638236999512	56.2499984091415	-2.05319118499756
56.499998402071	9	56.499998402071	8	56.499998402071	8.01139354705811	56.499998402071	-0.00402822718024254
56.7499983950006	19	56.7499983950006	10	56.7499983950006	7.91800308227539	56.7499983950006	0.658385217189789
56.9999983879301	8	56.9999983879301	5	56.9999983879301	7.82705116271973	56.9999983879301	-1.26429569721222
57.2499983808596	10	57.2499983808596	8	57.2499983808596	7.73668575286865	57.2499983808596	0.0930956453084946
57.4999983737891	10	57.4999983737891	8	57.4999983737891	7.64837169647217	57.4999983737891	0.12431938201189
57.7499983667186	12	57.7499983667186	3	57.7499983667186	7.56152629852295	57.7499983667186	-2.63359832763672
57.9999983596481	7	57.9999983596481	6	57.9999983596481	7.47639560699463	57.9999983596481	-0.602735996246338
58.2499983525777	12	58.2499983525777	7	58.2499983525777	7.39268016815186	58.2499983525777	-0.14841915667057
58.4999983455072	14	58.4999983455072	4	58.4999983455072	7.31058788299561	58.4999983455072	-1.6552939414978
58.7499983384367	10	58.7499983384367	6	58.7499983384367	7.22986125946045	58.7499983384367	-0.502088785171509
58.9999983313662	9	58.9999983313662	6	58.9999983313662	7.15048122406006	58.9999983313662	-0.469681978225708
59.2499983242957	8	59.2499983242957	8	59.2499983242957	7.07243919372559	59.2499983242957	0.327942281961441
59.4999983172253	11	59.4999983172253	8	59.4999983172253	6.99589252471924	59.4999983172253	0.355005592107773
59.7499983101548	9	59.7499983101548	7	59.7499983101548	6.92078399658203	59.7499983101548	0.0299408342689276
59.9999983030843	13	59.9999983030843	4	59.9999983030843	6.84679222106934	59.9999983030843	-1.42339611053467
60.2499982960138	16	60.2499982960138	4	60.2499982960138	6.77419185638428	60.2499982960138	-1.38709592819214
60.4999982889433	11	60.4999982889433	10	60.4999982889433	6.70292854309082	60.4999982889433	1.04262554645538
60.7499982818728	14	60.7499982818728	9	60.7499982818728	6.63286209106445	60.7499982818728	0.789045989513397
60.9999982748024	8	60.9999982748024	7	60.9999982748024	6.5639820098877	60.9999982748024	0.164799302816391
61.2499982677319	8	61.2499982677319	9	61.2499982677319	6.49628591537476	61.2499982677319	0.834571361541748
61.4999982606614	8	61.4999982606614	8	61.4999982606614	6.42980813980103	61.4999982606614	0.555146634578705
61.7499982535909	9	61.7499982535909	5	61.7499982535909	6.36449527740478	61.7499982535909	-0.610220849514008
61.9999982465204	17	61.9999982465204	7	61.9999982465204	6.30027294158936	61.9999982465204	0.264471977949142
62.2499982394499	11	62.2499982394499	8	62.2499982394499	6.23717784881592	62.2499982394499	0.623251736164093
62.4999982323795	9	62.4999982323795	10	62.4999982323795	6.17515850067139	62.4999982323795	1.20952105522156
62.749998225309	14	62.749998225309	4	62.749998225309	6.11423015594482	62.749998225309	-1.05711507797241
62.9999982182385	12	62.9999982182385	9	62.9999982182385	6.05435752868652	62.9999982182385	0.981880843639374
63.249998211168	14	63.249998211168	11	63.249998211168	5.99551582336426	63.249998211168	1.50890874862671
63.4999982040975	8	63.4999982040975	7	63.4999982040975	5.93763732910156	63.4999982040975	0.401535332202911
63.749998197027	10	63.749998197027	5	63.749998197027	5.88090467453003	63.749998197027	-0.393952548503876
63.9999981899566	10	63.9999981899566	10	63.9999981899566	5.82500457763672	63.9999981899566	1.32024943828583
64.2499981828861	5	64.2499981828861	4	64.2499981828861	5.77015113830566	64.2499981828861	-0.885075569152832
64.4999981758156	8	64.4999981758156	10	64.4999981758156	5.7160816192627	64.4999981758156	1.35469388961792
64.7499981687451	8	64.7499981687451	10	64.7499981687451	5.66303777694702	64.7499981687451	1.37146782875061
64.9999981616746	11	64.9999981616746	5	64.9999981616746	5.61086654663086	64.9999981616746	-0.273187816143036
65.2499981546042	8	65.2499981546042	6	65.2499981546042	5.55991220474243	65.2499981546042	0.179665088653564
65.4999981475337	11	65.4999981475337	10	65.4999981475337	5.50944042205811	65.4999981475337	1.42003965377808
65.7499981404632	19	65.7499981404632	3	65.7499981404632	5.45987176895142	65.7499981404632	-1.42020761966705
65.9999981333927	14	65.9999981333927	5	65.9999981333927	5.41132020950317	65.9999981333927	-0.183947995305061
66.2499981263222	14	66.2499981263222	4	66.2499981263222	5.36355972290039	66.2499981263222	-0.681779861450195
66.4999981192517	8	66.4999981192517	4	66.4999981192517	5.31669330596924	66.4999981192517	-0.658346652984619
66.7499981121813	12	66.7499981121813	4	66.7499981121813	5.27044582366943	66.7499981121813	-0.635222911834717
66.9999981051108	14	66.9999981051108	6	66.9999981051108	5.22491264343262	66.9999981051108	0.31642809510231
67.2499980980403	7	67.2499980980403	4	67.2499980980403	5.18052959442139	67.2499980980403	-0.590264797210693
67.4999980909698	6	67.4999980909698	7	67.4999980909698	5.13655185699463	67.4999980909698	0.704317212104797
67.7499980838993	6	67.7499980838993	12	67.7499980838993	5.09342908859253	67.7499980838993	1.99375534057617
67.9999980768289	7	67.9999980768289	7	67.9999980768289	5.05099296569824	67.9999980768289	0.736655414104462
68.2499980697584	14	68.2499980697584	4	68.2499980697584	5.00936508178711	68.2499980697584	-0.504682540893555
68.4999980626879	6	68.4999980626879	10	68.4999980626879	4.96839904785156	68.4999980626879	1.59113192558289
68.7499980556174	8	68.7499980556174	6	68.7499980556174	4.92820501327515	68.7499980556174	0.437558472156525
68.9999980485469	13	68.9999980485469	11	68.9999980485469	4.88875484466553	68.9999980485469	1.84260976314545
69.2499980414764	5	69.2499980414764	5	69.2499980414764	4.84983539581299	69.2499980414764	0.0671556517481804
69.499998034406	11	69.499998034406	9	69.499998034406	4.81155300140381	69.499998034406	1.39614903926849
69.7499980273355	10	69.7499980273355	6	69.7499980273355	4.77406311035156	69.7499980273355	0.500486612319946
69.999998020265	11	69.999998020265	6	69.999998020265	4.73710346221924	69.999998020265	0.515575349330902
70.2499980131945	8	70.2499980131945	7	70.2499980131945	4.70088577270508	70.2499980131945	0.868983507156372
70.499998006124	6	70.499998006124	7	70.499998006124	4.66519260406494	70.499998006124	0.8824742436409
70.7499979990535	11	70.7499979990535	8	70.7499979990535	4.63009452819824	70.7499979990535	1.19144153594971
70.9999979919831	19	70.9999979919831	7	70.9999979919831	4.59562969207764	70.9999979919831	0.908766567707062
71.2499979849126	10	71.2499979849126	4	71.2499979849126	4.56173801422119	71.2499979849126	-0.280869007110596
