IRF_5Mhz1.ptu	 	p62-80_5MHz_1_OTCSPC; OverallDecay	 	Fitted Curve	 	Residuals	 
15.7499995545596	8	15.9999995474891	1	15.9999995474891	---	15.9999995474891	---
15.9999995474891	12	16.2499995404187	1	16.2499995404187	---	16.2499995404187	---
16.2499995404187	12	16.4999995333482	3	16.4999995333482	---	16.4999995333482	---
16.4999995333482	9	16.7499995262777	0	16.7499995262777	---	16.7499995262777	---
16.7499995262777	12	16.9999995192072	4	16.9999995192072	---	16.9999995192072	---
16.9999995192072	10	17.2499995121367	5	17.2499995121367	---	17.2499995121367	---
17.2499995121367	15	17.4999995050662	2	17.4999995050662	---	17.4999995050662	---
17.4999995050662	9	17.7499994979958	0	17.7499994979958	---	17.7499994979958	---
17.7499994979958	13	17.9999994909253	2	17.9999994909253	---	17.9999994909253	---
17.9999994909253	12	18.2499994838548	9	18.2499994838548	---	18.2499994838548	---
18.2499994838548	8	18.4999994767843	28	18.4999994767843	---	18.4999994767843	---
18.4999994767843	11	18.7499994697138	326	18.7499994697138	---	18.7499994697138	---
18.7499994697138	62	18.9999994626434	963	18.9999994626434	---	18.9999994626434	---
18.9999994626434	238	19.2499994555729	1253	19.2499994555729	---	19.2499994555729	---
19.2499994555729	175	19.4999994485024	1363	19.4999994485024	---	19.4999994485024	---
19.4999994485024	68	19.7499994414319	1254	19.7499994414319	---	19.7499994414319	---
19.7499994414319	20	19.9999994343614	1181	19.9999994343614	---	19.9999994343614	---
19.9999994343614	17	20.2499994272909	1107	20.2499994272909	---	20.2499994272909	---
20.2499994272909	10	20.4999994202205	1020	20.4999994202205	---	20.4999994202205	---
20.4999994202205	10	20.74999941315	906	20.74999941315	---	20.74999941315	---
20.74999941315	15	20.9999994060795	939	20.9999994060795	---	20.9999994060795	---
20.9999994060795	12	21.249999399009	830	21.249999399009	---	21.249999399009	---
21.249999399009	10	21.4999993919385	790	21.4999993919385	---	21.4999993919385	---
21.4999993919385	6	21.7499993848681	710	21.7499993848681	---	21.7499993848681	---
21.7499993848681	11	21.9999993777976	668	21.9999993777976	664.877502441406	21.9999993777976	0.120813056826591
21.9999993777976	13	22.2499993707271	610	22.2499993707271	625.249206542969	22.2499993707271	-0.617422342300415
22.2499993707271	13	22.4999993636566	609	22.4999993636566	588.147155761719	22.4999993636566	0.84499990940094
22.4999993636566	9	22.7499993565861	543	22.7499993565861	553.402099609375	22.7499993565861	-0.446396827697754
22.7499993565861	12	22.9999993495156	524	22.9999993495156	520.871704101562	22.9999993495156	0.136660248041153
22.9999993495156	5	23.2499993424452	501	23.2499993424452	490.376708984375	23.2499993424452	0.474613636732101
23.2499993424452	16	23.4999993353747	448	23.4999993353747	461.837921142578	23.4999993353747	-0.653780341148376
23.4999993353747	13	23.7499993283042	470	23.7499993283042	435.083435058594	23.7499993283042	1.61058104038239
23.7499993283042	11	23.9999993212337	399	23.9999993212337	410.026550292969	23.9999993212337	-0.552017986774445
23.9999993212337	14	24.2499993141632	390	24.2499993141632	386.535827636719	24.2499993141632	0.175415188074112
24.2499993141632	12	24.4999993070927	371	24.4999993070927	364.507415771484	24.4999993070927	0.337078183889389
24.4999993070927	5	24.7499993000223	340	24.7499993000223	343.86083984375	24.7499993000223	-0.209383442997932
24.7499993000223	11	24.9999992929518	307	24.9999992929518	324.491271972656	24.9999992929518	-0.998279631137848
24.9999992929518	12	25.2499992858813	303	25.2499992858813	306.351959228516	25.2499992858813	-0.192565023899078
25.2499992858813	10	25.4999992788108	295	25.4999992788108	289.308227539063	25.4999992788108	0.33138781785965
25.4999992788108	6	25.7499992717403	270	25.7499992717403	273.329345703125	25.7499992717403	-0.202617526054382
25.7499992717403	15	25.9999992646699	235	25.9999992646699	258.323883056641	25.9999992646699	-1.52148234844208
25.9999992646699	11	26.2499992575994	233	26.2499992575994	244.251449584961	26.2499992575994	-0.73710697889328
26.2499992575994	11	26.4999992505289	229	26.4999992505289	231.043060302734	26.4999992505289	-0.135009229183197
26.4999992505289	8	26.7499992434584	240	26.7499992434584	218.632537841797	26.7499992434584	1.37926375865936
26.7499992434584	8	26.9999992363879	208	26.9999992363879	206.977386474609	26.9999992363879	0.0709054917097092
26.9999992363879	12	27.2499992293174	210	27.2499992293174	196.028259277344	27.2499992293174	0.964141726493835
27.2499992293174	6	27.499999222247	183	27.499999222247	185.744400024414	27.499999222247	-0.202871888875961
27.499999222247	8	27.7499992151765	180	27.7499992151765	176.075607299805	27.7499992151765	0.292506963014603
27.7499992151765	9	27.999999208106	166	27.999999208106	166.982116699219	27.999999208106	-0.0762270390987396
27.999999208106	10	28.2499992010355	168	28.2499992010355	158.43635559082	28.2499992010355	0.737851202487946
28.2499992010355	14	28.499999193965	149	28.499999193965	150.396240234375	28.499999193965	-0.114384457468987
28.499999193965	9	28.7499991868946	156	28.7499991868946	142.827331542969	28.7499991868946	1.05465757846832
28.7499991868946	14	28.9999991798241	115	28.9999991798241	135.708343505859	28.9999991798241	-1.93106293678284
28.9999991798241	11	29.2499991727536	133	29.2499991727536	129.00520324707	29.2499991727536	0.346392810344696
29.2499991727536	8	29.4999991656831	140	29.4999991656831	122.694488525391	29.4999991656831	1.46258270740509
29.4999991656831	14	29.7499991586126	118	29.7499991586126	116.747497558594	29.7499991586126	0.115302197635174
29.7499991586126	12	29.9999991515421	102	29.9999991515421	111.143440246582	29.9999991515421	-0.905335485935211
29.9999991515421	12	30.2499991444717	108	30.2499991444717	105.862930297852	30.2499991444717	0.205639630556107
30.2499991444717	13	30.4999991374012	99	30.4999991374012	100.882476806641	30.4999991374012	-0.189196035265923
30.4999991374012	7	30.7499991303307	98	30.7499991303307	96.1833724975586	30.7499991303307	0.183507084846497
30.7499991303307	11	30.9999991232602	92	30.9999991232602	91.7536315917969	30.9999991232602	0.0256856828927994
30.9999991232602	9	31.2499991161897	79	31.2499991161897	87.5698623657227	31.2499991161897	-0.964184820652008
31.2499991161897	6	31.4999991091192	67	31.4999991091192	83.6226501464844	31.4999991091192	-2.03077983856201
31.4999991091192	15	31.7499991020488	95	31.7499991020488	79.8899841308594	31.7499991020488	1.55025494098663
31.7499991020488	10	31.9999990949783	89	31.9999990949783	76.3679809570312	31.9999990949783	1.33899128437042
31.9999990949783	9	32.2499990879078	66	32.2499990879078	73.0330810546875	32.2499990879078	-0.865712404251099
32.2499990879078	14	32.4999990808373	73	32.4999990808373	69.8820190429688	32.4999990808373	0.364932060241699
32.4999990808373	18	32.7499990737668	63	32.7499990737668	66.8990325927734	32.7499990737668	-0.491231918334961
32.7499990737668	15	32.9999990666964	65	32.9999990666964	64.0774459838867	32.9999990666964	0.114428743720055
32.9999990666964	20	33.2499990596259	52	33.2499990596259	61.4078521728516	33.2499990596259	-1.30463433265686
33.2499990596259	12	33.4999990525554	65	33.4999990525554	58.8761901855469	33.4999990525554	0.759565114974976
33.4999990525554	15	33.7499990454849	51	33.7499990454849	56.4791870117188	33.7499990454849	-0.767239630222321
33.7499990454849	13	33.9999990384144	58	33.9999990384144	54.2075881958008	33.9999990384144	0.497968077659607
33.9999990384144	14	34.2499990313439	65	34.2499990313439	52.0503921508789	34.2499990313439	1.606201171875
34.2499990313439	7	34.4999990242735	48	34.4999990242735	50.0054321289063	34.4999990242735	-0.289459198713303
34.4999990242735	7	34.749999017203	58	34.749999017203	48.0643081665039	34.749999017203	1.30462026596069
34.749999017203	10	34.9999990101325	51	34.9999990101325	46.2207412719727	34.9999990101325	0.669230103492737
34.9999990101325	11	35.249999003062	50	35.249999003062	44.4698486328125	35.249999003062	0.782081484794617
35.249999003062	11	35.4999989959915	52	35.4999989959915	42.8034515380859	35.4999989959915	1.27533185482025
35.4999989959915	8	35.749998988921	43	35.749998988921	41.2218170166016	35.749998988921	0.271170347929001
35.749998988921	14	35.9999989818506	30	35.9999989818506	39.7156143188477	35.9999989818506	-1.77382040023804
35.9999989818506	13	36.2499989747801	47	36.2499989747801	38.2812194824219	36.2499989747801	1.27176487445831
36.2499989747801	11	36.4999989677096	29	36.4999989677096	36.9167785644531	36.4999989677096	-1.47010886669159
36.4999989677096	14	36.7499989606391	35	36.7499989606391	35.6164703369141	36.7499989606391	-0.104202508926392
36.7499989606391	12	36.9999989535686	53	36.9999989535686	34.3766250610352	36.9999989535686	2.55811738967896
36.9999989535686	6	37.2499989464982	28	37.2499989464982	33.1939811706543	37.2499989464982	-0.981570184230804
37.2499989464982	6	37.4999989394277	35	37.4999989394277	32.0663223266602	37.4999989394277	0.495882034301758
37.4999989394277	12	37.7499989323572	33	37.7499989323572	30.9900016784668	37.7499989323572	0.349895805120468
37.7499989323572	11	37.9999989252867	34	37.9999989252867	29.9632511138916	37.9999989252867	0.692296743392944
37.9999989252867	8	38.2499989182162	21	38.2499989182162	28.9823360443115	38.2499989182162	-1.74188852310181
38.2499989182162	15	38.4999989111457	26	38.4999989111457	28.0430183410645	38.4999989111457	-0.400668859481812
38.4999989111457	12	38.7499989040753	26	38.7499989040753	27.1464099884033	38.7499989040753	-0.224829494953156
38.7499989040753	9	38.9999988970048	25	38.9999988970048	26.2866535186768	38.9999988970048	-0.257330715656281
38.9999988970048	10	39.2499988899343	27	39.2499988899343	25.4657878875732	39.2499988899343	0.295259267091751
39.2499988899343	10	39.4999988828638	24	39.4999988828638	24.6798324584961	39.4999988828638	-0.138770222663879
39.4999988828638	12	39.7499988757933	27	39.7499988757933	23.9253196716309	39.7499988757933	0.59172248840332
39.7499988757933	13	39.9999988687229	21	39.9999988687229	23.2031993865967	39.9999988687229	-0.480777531862259
39.9999988687229	6	40.2499988616524	21	40.2499988616524	22.5108299255371	40.2499988616524	-0.329690128564835
40.2499988616524	13	40.4999988545819	15	40.4999988545819	21.8464126586914	40.4999988545819	-1.76773619651794
40.4999988545819	8	40.7499988475114	28	40.7499988475114	21.209300994873	40.7499988475114	1.28332149982452
40.7499988475114	12	40.9999988404409	26	40.9999988404409	20.5972537994385	40.9999988404409	1.05956566333771
40.9999988404409	22	41.2499988333704	22	41.2499988333704	20.0094261169434	41.2499988333704	0.424391776323318
41.2499988333704	14	41.4999988263	23	41.4999988263	19.4446659088135	41.4999988263	0.741338431835175
41.4999988263	16	41.7499988192295	22	41.7499988192295	18.9019451141357	41.7499988192295	0.660507500171661
41.7499988192295	16	41.999998812159	25	41.999998812159	18.3801155090332	41.999998812159	1.3239768743515
41.999998812159	16	42.2499988050885	17	42.2499988050885	17.8779487609863	42.2499988050885	-0.212933853268623
42.2499988050885	7	42.499998798018	14	42.499998798018	17.3947772979736	42.499998798018	-0.907292425632477
42.499998798018	15	42.7499987909476	20	42.7499987909476	16.9296092987061	42.7499987909476	0.686560213565826
42.7499987909476	8	42.9999987838771	13	42.9999987838771	16.4815101623535	42.9999987838771	-0.965597212314606
42.9999987838771	15	43.2499987768066	21	43.2499987768066	16.0494804382324	43.2499987768066	1.08029198646545
43.2499987768066	11	43.4999987697361	16	43.4999987697361	15.6333246231079	43.4999987697361	0.0916688442230225
43.4999987697361	17	43.7499987626656	13	43.7499987626656	15.2328863143921	43.7499987626656	-0.619291245937347
43.7499987626656	17	43.9999987555951	13	43.9999987555951	14.8454608917236	43.9999987555951	-0.511838734149933
43.9999987555951	4	44.2499987485247	16	44.2499987485247	14.4722814559937	44.2499987485247	0.381929636001587
44.2499987485247	5	44.4999987414542	18	44.4999987414542	14.1119060516357	44.4999987414542	0.916432559490204
44.4999987414542	13	44.7499987343837	15	44.7499987343837	13.7649717330933	44.7499987343837	0.318882942199707
44.7499987343837	18	44.9999987273132	13	44.9999987273132	13.4293069839478	44.9999987273132	-0.119068332016468
44.9999987273132	16	45.2499987202427	14	45.2499987202427	13.1041460037231	45.2499987202427	0.239427044987679
45.2499987202427	9	45.4999987131722	12	45.4999987131722	12.7916097640991	45.4999987131722	-0.228518053889275
45.4999987131722	11	45.7499987061018	11	45.7499987061018	12.4879894256592	45.7499987061018	-0.448645681142807
45.7499987061018	6	45.9999986990313	17	45.9999986990313	12.1947994232178	45.9999986990313	1.16543233394623
45.9999986990313	14	46.2499986919608	6	46.2499986919608	11.9113273620605	46.2499986919608	-2.41328930854797
46.2499986919608	12	46.4999986848903	14	46.4999986848903	11.6371717453003	46.4999986848903	0.631492435932159
46.4999986848903	10	46.7499986778198	12	46.7499986778198	11.3723258972168	46.7499986778198	0.18119390308857
46.7499986778198	7	46.9999986707494	13	46.9999986707494	11.1153144836426	46.9999986707494	0.522717714309692
46.9999986707494	14	47.2499986636789	11	47.2499986636789	10.8666124343872	47.2499986636789	0.0402178652584553
47.2499986636789	13	47.4999986566084	11	47.4999986566084	10.6261053085327	47.4999986566084	0.112733490765095
47.4999986566084	12	47.7499986495379	13	47.7499986495379	10.3931579589844	47.7499986495379	0.723007917404175
47.7499986495379	12	47.9999986424674	10	47.9999986424674	10.1671466827393	47.9999986424674	-0.0528564229607582
47.9999986424674	13	48.2499986353969	6	48.2499986353969	9.9483814239502	48.2499986353969	-1.61191999912262
48.2499986353969	8	48.4999986283265	13	48.4999986283265	9.73633861541748	48.4999986283265	0.905176818370819
48.4999986283265	7	48.749998621256	14	48.749998621256	9.53076839447021	48.749998621256	1.19445240497589
48.749998621256	10	48.9999986141855	7	48.9999986141855	9.3314266204834	48.9999986141855	-0.881196439266205
48.9999986141855	11	49.249998607115	7	49.249998607115	9.13803386688232	49.249998607115	-0.808100819587708
49.249998607115	7	49.4999986000445	12	49.4999986000445	8.95049667358398	49.4999986000445	0.880315780639648
49.4999986000445	6	49.7499985929741	14	49.7499985929741	8.76874160766602	49.7499985929741	1.39811265468597
49.7499985929741	3	49.9999985859036	13	49.9999985859036	8.59208011627197	49.9999985859036	1.22253704071045
49.9999985859036	11	50.2499985788331	9	50.2499985788331	8.42080688476563	50.2499985788331	0.193064376711845
50.2499985788331	10	50.4999985717626	11	50.4999985717626	8.25437068939209	50.4999985717626	0.827838361263275
50.4999985717626	11	50.7499985646921	8	50.7499985646921	8.09313011169434	50.7499985646921	-0.0329264663159847
50.7499985646921	5	50.9999985576216	9	50.9999985576216	7.93650817871094	50.9999985576216	0.354497283697128
50.9999985576216	10	51.2499985505512	8	51.2499985505512	7.78428268432617	51.2499985505512	0.0762675851583481
51.2499985505512	11	51.4999985434807	11	51.4999985434807	7.63673830032349	51.4999985434807	1.01406157016754
51.4999985434807	7	51.7499985364102	7	51.7499985364102	7.49329471588135	51.7499985364102	-0.186447873711586
51.7499985364102	11	51.9999985293397	4	51.9999985293397	7.35350751876831	51.9999985293397	-1.67675375938416
51.9999985293397	13	52.2499985222692	9	52.2499985222692	7.21825695037842	52.2499985222692	0.593914330005646
52.2499985222692	13	52.4999985151987	8	52.4999985151987	7.08641195297241	52.4999985151987	0.323002159595489
52.4999985151987	14	52.7499985081283	3	52.7499985081283	6.95834445953369	52.7499985081283	-2.2853512763977
52.7499985081283	9	52.9999985010578	10	52.9999985010578	6.83414220809937	52.9999985010578	1.00113213062286
52.9999985010578	9	53.2499984939873	5	53.2499984939873	6.71321249008179	53.2499984939873	-0.766171932220459
53.2499984939873	11	53.4999984869168	13	53.4999984869168	6.59549427032471	53.4999984869168	1.77629029750824
53.4999984869168	6	53.7499984798463	4	53.7499984798463	6.48129081726074	53.7499984798463	-1.24064540863037
53.7499984798463	10	53.9999984727759	8	53.9999984727759	6.37040424346924	53.9999984727759	0.576149106025696
53.9999984727759	9	54.2499984657054	6	54.2499984657054	6.26231098175049	54.2499984657054	-0.107088007032871
54.2499984657054	8	54.4999984586349	8	54.4999984586349	6.15723657608032	54.4999984586349	0.651515245437622
54.4999984586349	9	54.7499984515644	6	54.7499984515644	6.05507087707519	54.7499984515644	-0.0224825907498598
54.7499984515644	16	54.9999984444939	7	54.9999984444939	5.95577716827393	54.9999984444939	0.394679129123688
54.9999984444939	11	55.2499984374234	6	55.2499984374234	5.85908603668213	55.2499984374234	0.0575278848409653
55.2499984374234	7	55.499998430353	9	55.499998430353	5.76506948471069	55.499998430353	1.07831013202667
55.499998430353	5	55.7499984232825	5	55.7499984232825	5.67359018325806	55.7499984232825	-0.301238685846329
55.7499984232825	11	55.999998416212	5	55.999998416212	5.58460235595703	55.999998416212	-0.261442124843597
55.999998416212	12	56.2499984091415	11	56.2499984091415	5.49801635742188	56.2499984091415	1.65891051292419
56.2499984091415	7	56.499998402071	9	56.499998402071	5.41371631622314	56.499998402071	1.19542789459229
56.499998402071	9	56.7499983950006	4	56.7499983950006	5.33176946640015	56.7499983950006	-0.665884733200073
56.7499983950006	19	56.9999983879301	10	56.9999983879301	5.25195121765137	56.9999983879301	1.50146484375
56.9999983879301	8	57.2499983808596	5	57.2499983808596	5.17421531677246	57.2499983808596	-0.0779114589095116
57.2499983808596	10	57.4999983737891	6	57.4999983737891	5.09871768951416	57.4999983737891	0.367946952581406
57.4999983737891	10	57.7499983667186	9	57.7499983667186	5.02520227432251	57.7499983667186	1.32493257522583
57.7499983667186	12	57.9999983596481	3	57.9999983596481	4.95348644256592	57.9999983596481	-1.12784588336945
57.9999983596481	7	58.2499983525777	4	58.2499983525777	4.88390445709229	58.2499983525777	-0.441952228546143
58.2499983525777	12	58.4999983455072	9	58.4999983455072	4.8159818649292	58.4999983455072	1.3946727514267
58.4999983455072	14	58.7499983384367	7	58.7499983384367	4.74988222122192	58.7499983384367	0.850464582443237
58.7499983384367	10	58.9999983313662	4	58.9999983313662	4.68547058105469	58.9999983313662	-0.342735290527344
58.9999983313662	9	59.2499983242957	6	59.2499983242957	4.62274742126465	59.2499983242957	0.562260985374451
59.2499983242957	8	59.4999983172253	6	59.4999983172253	4.56194496154785	59.4999983172253	0.587083518505096
59.4999983172253	11	59.7499983101548	6	59.7499983101548	4.5023946762085	59.7499983101548	0.611394822597504
59.7499983101548	9	59.9999983030843	9	59.9999983030843	4.44465112686157	59.9999983030843	1.51844966411591
59.9999983030843	13	60.2499982960138	3	60.2499982960138	4.38833045959473	60.2499982960138	-0.801552951335907
60.2499982960138	16	60.4999982889433	9	60.4999982889433	4.33349990844727	60.4999982889433	1.55550003051758
60.4999982889433	11	60.7499982818728	6	60.7499982818728	4.28011703491211	60.7499982818728	0.702139258384705
60.7499982818728	14	60.9999982748024	6	60.9999982748024	4.22813606262207	60.9999982748024	0.723360419273377
60.9999982748024	8	61.2499982677319	2	61.2499982677319	4.17746686935425	61.2499982677319	-1.53970158100128
61.2499982677319	8	61.4999982606614	3	61.4999982606614	4.12817239761353	61.4999982606614	-0.651350617408752
61.4999982606614	8	61.7499982535909	4	61.7499982535909	4.0801248550415	61.7499982535909	-0.040062427520752
61.7499982535909	9	61.9999982465204	4	61.9999982465204	4.03331756591797	61.9999982465204	-0.0166587829589844
61.9999982465204	17	62.2499982394499	5	62.2499982394499	3.98775005340576	62.2499982394499	0.452691942453384
62.2499982394499	11	62.4999982323795	1	62.4999982323795	3.94336557388306	62.4999982323795	-2.94336557388306
62.4999982323795	9	62.749998225309	7	62.749998225309	3.90011501312256	62.749998225309	1.17164635658264
62.749998225309	14	62.9999982182385	8	62.9999982182385	3.85798692703247	62.9999982182385	1.4644228219986
62.9999982182385	12	63.249998211168	3	63.249998211168	3.81701159477234	63.249998211168	-0.471701860427856
63.249998211168	14	63.4999982040975	3	63.4999982040975	3.77699303627014	63.4999982040975	-0.448597133159637
63.4999982040975	8	63.749998197027	3	63.749998197027	3.73804926872253	63.749998197027	-0.426112949848175
63.749998197027	10	63.9999981899566	3	63.9999981899566	3.70022940635681	63.9999981899566	-0.404277622699738
63.9999981899566	10	64.2499981828861	5	64.2499981828861	3.66319179534912	64.2499981828861	0.597838819026947
64.2499981828861	5	64.4999981758156	5	64.4999981758156	3.62718653678894	64.4999981758156	0.613940834999084
64.4999981758156	8	64.7499981687451	8	64.7499981687451	3.59222650527954	64.7499981687451	1.55838322639465
64.7499981687451	8	64.9999981616746	3	64.9999981616746	3.55798196792603	64.9999981616746	-0.322151035070419
64.9999981616746	11	65.2499981546042	5	65.2499981546042	3.52467727661133	65.2499981546042	0.659784376621246
65.2499981546042	8	65.4999981475337	5	65.4999981475337	3.49237871170044	65.4999981475337	0.674228727817535
65.4999981475337	11	65.7499981404632	5	65.7499981404632	3.46072721481323	65.7499981404632	0.68838369846344
65.7499981404632	19	65.9999981333927	5	65.9999981333927	3.43004703521729	65.9999981333927	0.702104330062866
65.9999981333927	14	66.2499981263222	6	66.2499981263222	3.40002965927124	66.2499981263222	1.06143343448639
66.2499981263222	14	66.4999981192517	6	66.4999981192517	3.3708508014679	66.4999981192517	1.07334566116333
66.4999981192517	8	66.7499981121813	6	66.7499981121813	3.34237456321716	66.7499981121813	1.08497107028961
66.7499981121813	12	66.9999981051108	7	66.9999981051108	3.31464004516602	66.9999981051108	1.3929351568222
66.9999981051108	14	67.2499980980403	4	67.2499980980403	3.28762531280518	67.2499980980403	0.356187343597412
67.2499980980403	7	67.4999980909698	6	67.4999980909698	3.26131153106689	67.4999980909698	1.11806488037109
67.4999980909698	6	67.7499980838993	6	67.7499980838993	3.23567581176758	67.7499980838993	1.12853062152863
67.7499980838993	6	67.9999980768289	3	67.9999980768289	3.21067762374878	67.9999980768289	-0.121634781360626
67.9999980768289	7	68.2499980697584	6	68.2499980697584	3.18634653091431	68.2499980697584	1.14866924285889
68.2499980697584	14	68.4999980626879	4	68.4999980626879	3.16262197494507	68.4999980626879	0.418689012527466
68.4999980626879	6	68.7499980556174	5	68.7499980556174	3.13950848579407	68.7499980556174	0.832037091255188
68.7499980556174	8	68.9999980485469	4	68.9999980485469	3.11698627471924	68.9999980485469	0.441506862640381
68.9999980485469	13	69.2499980414764	1	69.2499980414764	3.09503650665283	69.2499980414764	-2.09503650665283
69.2499980414764	5	69.499998034406	4	69.499998034406	3.07365417480469	69.499998034406	0.463172912597656
69.499998034406	11	69.7499980273355	6	69.7499980273355	3.05281400680542	69.7499980273355	1.20318365097046
69.7499980273355	10	69.999998020265	4	69.999998020265	3.03249955177307	69.999998020265	0.483750224113464
69.999998020265	11	70.2499980131945	4	70.2499980131945	3.01273012161255	70.2499980131945	0.493634939193726
70.2499980131945	8	70.499998006124	1	70.499998006124	2.99344897270203	70.499998006124	-1.99344897270203
70.499998006124	6	70.7499979990535	2	70.7499979990535	2.97470259666443	70.7499979990535	-0.689218819141388
70.7499979990535	11	70.9999979919831	2	70.9999979919831	2.9563524723053	70.9999979919831	-0.676243305206299
70.9999979919831	19	71.2499979849126	6	71.2499979849126	2.93851065635681	71.2499979849126	1.24984776973724
71.2499979849126	10	71.4999979778421	6	71.4999979778421	2.92118430137634	71.4999979778421	1.25692129135132
